artists_spotify_idxs,album_spotify_idx,duration,explicit,track_spotify_idx,track_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
['6bQfVk5fSJSp3JtGiQZGNI'],00TjrUVSG3yOBhLZ0g10HO,371,False,2F7EboC3AHcJlUlejKYRWJ,Do Not Walk Outside This Area - Demo (The Remasters),0.526,0.633,-7.928,0.049,0.25,0.00625,0.369,0.411,95.0
['6bQfVk5fSJSp3JtGiQZGNI'],00TjrUVSG3yOBhLZ0g10HO,514,False,6js1BOZYK2BODGoBLbX68h,The Perception of Johnny Punter - Demo (The Remasters),0.497,0.752,-6.337,0.0376,0.0596,0.13,0.11,0.317,136.0
['6bQfVk5fSJSp3JtGiQZGNI'],00TjrUVSG3yOBhLZ0g10HO,251,False,2tsaf6h9p8QG2BPIVUeK6B,Say it with Flowers - Demo (The Remasters),0.592,0.182,-15.006,0.0342,0.899,3.73e-06,0.079,0.203,105.0
['6bQfVk5fSJSp3JtGiQZGNI'],00TjrUVSG3yOBhLZ0g10HO,518,True,2cvPjGXiFpAlh9FKu5V7U0,The Perception of Johnny Punter - USA Version (The Remasters),0.434,0.752,-6.073,0.0489,0.181,0.0451,0.113,0.162,136.0
['6bQfVk5fSJSp3JtGiQZGNI'],00TjrUVSG3yOBhLZ0g10HO,389,False,01lMuZFEuGlsguhml07GhI,Do Not Walk Outside This Area - The Remasters,0.435,0.696,-8.39,0.0613,0.0934,0.00697,0.353,0.537,190.0
['6bQfVk5fSJSp3JtGiQZGNI'],00TjrUVSG3yOBhLZ0g10HO,243,False,2JRaVXBh6GdPqlbEHgoxDG,Tara - Radio Edit (The Remasters),0.543,0.625,-8.154,0.0376,0.202,0.00704,0.0863,0.381,130.0
['6bQfVk5fSJSp3JtGiQZGNI'],00TjrUVSG3yOBhLZ0g10HO,253,False,23bQx1JuP1F64LUkRTLAxh,Goldfish and Clowns - Radio Edit (The Remasters),0.488,0.707,-5.75,0.0317,0.32,0.00588,0.145,0.308,90.0
['6bQfVk5fSJSp3JtGiQZGNI'],00TjrUVSG3yOBhLZ0g10HO,420,False,2PHeOZszyYgDYYkQRuDm8E,What Colour is God? - Max Rael Remix (The Remasters),0.611,0.701,-8.893,0.0543,0.00612,0.0174,0.252,0.0469,95.0
['6bQfVk5fSJSp3JtGiQZGNI'],00TjrUVSG3yOBhLZ0g10HO,223,False,7tljwxinFfZLn52M2inzjD,"Change of Heart - Live, Haddington, 2006 (The Remasters)",0.255,0.808,-5.938,0.0643,0.0181,0.000702,0.848,0.208,93.0
['6bQfVk5fSJSp3JtGiQZGNI'],00TjrUVSG3yOBhLZ0g10HO,329,False,6HlaUNbCoDIqshhqLlV662,"Tara - Live, Haddington, 2006 (The Remasters)",0.552,0.668,-6.625,0.0275,0.201,0.00101,0.979,0.149,129.0
['6bQfVk5fSJSp3JtGiQZGNI'],00TjrUVSG3yOBhLZ0g10HO,319,False,0ST1LrNtXzWAyZOgYKU4Ye,"Worm in a Bottle - Live, Haddington, 1998 (The Remasters)",0.424,0.886,-5.301,0.132,0.00321,0.0308,0.326,0.648,162.0
['6bQfVk5fSJSp3JtGiQZGNI'],00TjrUVSG3yOBhLZ0g10HO,403,False,66t5cb4bBAry7WgnipMROc,"Goldfish and Clowns - Live, Poland, 1997 (The Remasters)",0.202,0.575,-7.829,0.0499,0.0334,0.000577,0.785,0.273,86.0
['6bQfVk5fSJSp3JtGiQZGNI'],00TjrUVSG3yOBhLZ0g10HO,488,False,7ja0ez4RQq6SBIIWiyZxEX,"Jungle Ride - Live, Poland, 1997 (The Remasters)",0.236,0.907,-6.086,0.0831,0.00847,0.000168,0.112,0.329,103.0
['6bQfVk5fSJSp3JtGiQZGNI'],00TjrUVSG3yOBhLZ0g10HO,674,True,5eXBtQjII0xqK6VXMLwgpy,"The Perception of Johnny Punter - Live, Poland, 1997 (The Remasters)",0.233,0.712,-7.188,0.0506,0.00934,0.000223,0.92,0.173,130.0
['6bQfVk5fSJSp3JtGiQZGNI'],00TjrUVSG3yOBhLZ0g10HO,352,False,38WC1h81z45hiiCzH9wMUM,"What Colour is God? - Live, Poland, 1997 (The Remasters)",0.449,0.892,-6.358,0.0994,0.00616,0.000121,0.696,0.357,93.0
['6bQfVk5fSJSp3JtGiQZGNI'],00TjrUVSG3yOBhLZ0g10HO,367,False,1ZjP1cdcb46w4P7GCAadlr,"Brother 52 - Live, Poland, 1997 (The Remasters)",0.485,0.92,-5.471,0.0913,0.00544,6.01e-05,0.912,0.34,109.0
['6bQfVk5fSJSp3JtGiQZGNI'],00TjrUVSG3yOBhLZ0g10HO,539,False,5AMH22CULenDzKYkskPb48,"Sunsets on Empire - Live, Poland, 1999 (The Remasters)",0.189,0.549,-7.522,0.0519,0.33,0.000275,0.899,0.0737,76.0
"['11T8SOX82xraocZzUXzkvM', '6TD08jYeuN128P2MZTbc8E', '0dicUFoK5LIbqu6OoHu8VH']",01BrZidz6SLkKWQlwrZl32,922,False,0frDjZQjbeOu5jRnW5WlDw,"Symphonie fantastique, Op. 14, H 48: 1. Rêveries. Passions",0.128,0.202,-16.759,0.0438,0.834,0.779,0.0852,0.0456,75.0
"['11T8SOX82xraocZzUXzkvM', '6TD08jYeuN128P2MZTbc8E', '0dicUFoK5LIbqu6OoHu8VH']",01BrZidz6SLkKWQlwrZl32,372,False,4oUMtRKlJLDLCsDDFxvHsT,"Symphonie fantastique, Op. 14, H 48: 2. Un bal (Valse: Allegro non troppo)",0.177,0.196,-17.465,0.0423,0.915,0.827,0.0742,0.142,175.0
"['11T8SOX82xraocZzUXzkvM', '6TD08jYeuN128P2MZTbc8E', '0dicUFoK5LIbqu6OoHu8VH']",01BrZidz6SLkKWQlwrZl32,994,False,6MuhyXtvkZ8ytGrfTgNC7i,"Symphonie fantastique, Op. 14, H 48: 3. Scène aux champs (Adagio)",0.099,0.0369,-23.336,0.0461,0.931,0.623,0.107,0.039,79.0
"['11T8SOX82xraocZzUXzkvM', '6TD08jYeuN128P2MZTbc8E', '0dicUFoK5LIbqu6OoHu8VH']",01BrZidz6SLkKWQlwrZl32,293,False,3gvQiQAZHZXz4oz2sBBqTP,"Symphonie fantastique, Op. 14, H 48: 4. Marche au supplice (Allegretto non troppo)",0.382,0.35,-14.642,0.0567,0.883,0.91,0.102,0.36,159.0
"['11T8SOX82xraocZzUXzkvM', '6TD08jYeuN128P2MZTbc8E', '0dicUFoK5LIbqu6OoHu8VH']",01BrZidz6SLkKWQlwrZl32,606,False,71NsVHj2vnRmlOeOAoyGcG,"Symphonie fantastique, Op. 14, H 48: 5. Songe d'une nuit du Sabbat",0.416,0.287,-14.851,0.0634,0.843,0.828,0.194,0.109,119.0
"['11T8SOX82xraocZzUXzkvM', '6TD08jYeuN128P2MZTbc8E', '0dicUFoK5LIbqu6OoHu8VH']",01BrZidz6SLkKWQlwrZl32,699,False,54AjGUVPGNjgSpf0moYlah,"Overture ""Les francs-juges"", Op. 3",0.302,0.255,-13.985,0.0395,0.834,0.835,0.0713,0.113,75.0
"['0roWUeP7Ac4yK4VN6L2gF4', '6TD08jYeuN128P2MZTbc8E', '0dicUFoK5LIbqu6OoHu8VH']",01BrZidz6SLkKWQlwrZl32,424,False,0wiYgsjJPegNthLvoEWzvm,Il barbiere di Siviglia: Overture (Sinfonia),0.375,0.211,-16.86,0.0532,0.84,0.761,0.0947,0.374,97.0
"['5aIqB5nVVvmFsvSdExz408', '6TD08jYeuN128P2MZTbc8E', '0dicUFoK5LIbqu6OoHu8VH']",01BrZidz6SLkKWQlwrZl32,316,False,7zlbofcL70jr06ZKO6heA0,"Suite No. 3 in D, BWV 1068: 2. Air",0.14,0.0768,-25.81,0.0386,0.101,0.894,0.0952,0.0703,102.0
"['6jNyNAMv2gNLnfaP0bzo7y', '6TD08jYeuN128P2MZTbc8E', '0dicUFoK5LIbqu6OoHu8VH']",01BrZidz6SLkKWQlwrZl32,212,False,2gfC2uRjEfH5M0TTbp0IXI,The Stars And Stripes Forever,0.517,0.358,-13.49,0.0461,0.84,0.855,0.0564,0.487,123.0
"['2aNSLswil0DmMEtpKyAQV9', '6TD08jYeuN128P2MZTbc8E', '0dicUFoK5LIbqu6OoHu8VH']",01BrZidz6SLkKWQlwrZl32,89,False,1TeJAvJ4WPq7IYCz0xt4t2,The Star-Spangled Banner,0.255,0.364,-11.751,0.0327,0.919,0.407,0.249,0.712,88.0
"['6TrZpL1aC1f6IJyEfxoP3c', '18PZhbpywoKUnS1nCmXIPK', '6TD08jYeuN128P2MZTbc8E', '0dicUFoK5LIbqu6OoHu8VH']",01BrZidz6SLkKWQlwrZl32,88,False,1GxhrH7Eic0zJPy5L9RUCu,Bear Down Chicago Bears,0.626,0.608,-10.543,0.0291,0.833,0.00016,0.301,0.551,61.0
['6XMbGsLE0o6KIoSU3QXZHy'],01HU39Q2JLnY5mZmjJo2Gr,172,False,3KmmvPOwt5gP1vuTD2Ylpi,Elouise,0.553,0.529,-9.6,0.0377,0.685,8.08e-05,0.0827,0.642,102.0
['6XMbGsLE0o6KIoSU3QXZHy'],01HU39Q2JLnY5mZmjJo2Gr,178,False,4itNil0Kjwy5oksynqp8YX,Positive Attitude,0.684,0.867,-8.617,0.0477,0.142,1.55e-06,0.132,0.647,117.0
['6XMbGsLE0o6KIoSU3QXZHy'],01HU39Q2JLnY5mZmjJo2Gr,210,False,4yYk1fk7rHvqdtbDkeYbL6,1970's,0.632,0.7,-8.617,0.0467,0.0919,2.69e-06,0.101,0.78,92.0
['6XMbGsLE0o6KIoSU3QXZHy'],01HU39Q2JLnY5mZmjJo2Gr,208,False,6imtpt2QYi1TAFkJcA3bVg,Je M'en Fous,0.57,0.676,-8.914,0.0365,0.245,0.00011,0.119,0.313,125.0
['6XMbGsLE0o6KIoSU3QXZHy'],01HU39Q2JLnY5mZmjJo2Gr,194,False,4FQKR4bvN6X4hlj3KNuC7R,Jump the Plank,0.54,0.72,-8.834,0.0337,0.52,2.03e-05,0.0752,0.466,94.0
['6XMbGsLE0o6KIoSU3QXZHy'],01HU39Q2JLnY5mZmjJo2Gr,192,False,5NuWZooAII5uqKKr4XFlDh,Half Burning Sun,0.507,0.569,-9.413,0.0256,0.304,6.93e-06,0.0885,0.519,156.0
['6XMbGsLE0o6KIoSU3QXZHy'],01HU39Q2JLnY5mZmjJo2Gr,220,False,09t7FRjQHDSad3ExZT5DJd,Wild and Unwilling,0.594,0.745,-8.353,0.0303,0.15,0.0,0.148,0.591,122.0
['6XMbGsLE0o6KIoSU3QXZHy'],01HU39Q2JLnY5mZmjJo2Gr,238,False,25d07nol1AwPjdQAczN6Mr,Coma,0.517,0.518,-10.215,0.0296,0.139,0.00697,0.145,0.438,148.0
['6XMbGsLE0o6KIoSU3QXZHy'],01HU39Q2JLnY5mZmjJo2Gr,205,False,6z3T3qKSrZ8sYEmowoaFMB,Enemy,0.69,0.572,-8.647,0.0278,0.207,0.0,0.264,0.859,125.0
['6XMbGsLE0o6KIoSU3QXZHy'],01HU39Q2JLnY5mZmjJo2Gr,189,False,0VUCziw9OeTwJ1a1c1uqU0,ShimmerDance,0.655,0.614,-8.714,0.0279,0.391,0.0,0.127,0.689,118.0
['6XMbGsLE0o6KIoSU3QXZHy'],01HU39Q2JLnY5mZmjJo2Gr,221,False,3T33UW0wGKU6krbliQDJcG,Lost and Found,0.437,0.702,-8.921,0.0274,0.239,0.00675,0.105,0.574,100.0
['6XMbGsLE0o6KIoSU3QXZHy'],01HU39Q2JLnY5mZmjJo2Gr,236,False,7JKE9LBVftKw97dR6PspHI,3x21 Tris/On/Omy,0.638,0.499,-9.949,0.0253,0.313,1.01e-05,0.157,0.715,108.0
"['25Eab1kIY1gh0Yo1oV04G4', '6TD08jYeuN128P2MZTbc8E', '1JlF2VuyOSOasy8ZxCbD6C']",022ZEd1u54KVy22yGL5Lt1,889,False,5ynIgdixkY0KAHt27pby1y,"Má Vlast, JB1:112: 1. Vysehrad",0.0962,0.131,-12.411,0.039,0.955,0.887,0.105,0.0547,75.0
"['25Eab1kIY1gh0Yo1oV04G4', '6TD08jYeuN128P2MZTbc8E', '1JlF2VuyOSOasy8ZxCbD6C']",022ZEd1u54KVy22yGL5Lt1,713,False,5kIX0ZWIxaaHsanolsgiHf,"Má Vlast, JB1:112: 2. Vltava",0.11,0.295,-10.485,0.0365,0.907,0.888,0.131,0.038,174.0
"['25Eab1kIY1gh0Yo1oV04G4', '6TD08jYeuN128P2MZTbc8E', '1JlF2VuyOSOasy8ZxCbD6C']",022ZEd1u54KVy22yGL5Lt1,566,False,1211HD6pv65KWX5UTn6yvZ,"Má Vlast, JB1:112: 3. Sarka",0.255,0.379,-10.768,0.0363,0.901,0.501,0.0809,0.112,101.0
"['25Eab1kIY1gh0Yo1oV04G4', '6TD08jYeuN128P2MZTbc8E', '1JlF2VuyOSOasy8ZxCbD6C']",022ZEd1u54KVy22yGL5Lt1,765,False,6NHoBspd1raX2oaJdB3eHx,"Má Vlast, JB1:112: 4. Z ceskych luhu a haju",0.115,0.268,-10.53,0.0366,0.901,0.7,0.139,0.0712,71.0
"['25Eab1kIY1gh0Yo1oV04G4', '6TD08jYeuN128P2MZTbc8E', '1JlF2VuyOSOasy8ZxCbD6C']",022ZEd1u54KVy22yGL5Lt1,807,False,7hnufD4JQVOvqnetbb2sO8,"Má Vlast, JB1:112: 5. Tábor",0.189,0.192,-12.888,0.0369,0.96,0.807,0.126,0.0428,86.0
"['25Eab1kIY1gh0Yo1oV04G4', '6TD08jYeuN128P2MZTbc8E', '1JlF2VuyOSOasy8ZxCbD6C']",022ZEd1u54KVy22yGL5Lt1,835,False,76FtNhdPzv3g7LS6J5BevM,"Má Vlast, JB1:112: 6. Blanik",0.225,0.282,-10.692,0.0387,0.939,0.859,0.0738,0.0999,89.0
['6TIYQ3jFPwQSRmorSezPxX'],02CbDevbNhOlG3lYr5pAVD,62,False,5wtXtEREUwiopCS4SSNQvW,LONG TIME COMING,0.372,0.263,-15.83,0.0325,0.578,0.537,0.118,0.069,69.0
['6TIYQ3jFPwQSRmorSezPxX'],02CbDevbNhOlG3lYr5pAVD,157,False,6Z9QpJOd6A3r4xR4huwAiV,LOCO,0.84,0.637,-5.924,0.183,0.0279,3.55e-05,0.107,0.31,141.0
['6TIYQ3jFPwQSRmorSezPxX'],02CbDevbNhOlG3lYr5pAVD,142,False,1YGg1ZbXmzKXDTR4VolcVX,GTS,0.911,0.612,-5.831,0.0774,0.0285,2.93e-05,0.167,0.324,135.0
['6TIYQ3jFPwQSRmorSezPxX'],02CbDevbNhOlG3lYr5pAVD,281,False,6nZyYhRKQEtrZ2kfOQ6QC1,RAP DEVIL,0.851,0.826,-4.774,0.275,0.229,5.01e-06,0.209,0.762,75.0
['6TIYQ3jFPwQSRmorSezPxX'],02CbDevbNhOlG3lYr5pAVD,108,False,2d1TFaiOSh4YVV64fDxI67,NYLON,0.89,0.47,-8.797,0.137,0.103,9.76e-05,0.16,0.169,135.0
['6TIYQ3jFPwQSRmorSezPxX'],02CbDevbNhOlG3lYr5pAVD,193,False,3JDSqIb0ci44Dd8PRI91Ay,LATELY,0.865,0.419,-9.813,0.296,0.0576,1.06e-05,0.101,0.247,150.0
"['6TIYQ3jFPwQSRmorSezPxX', '4isewEHTP7Az2QheDdBQ6J']",02CbDevbNhOlG3lYr5pAVD,166,False,5XVelJ2I2S2KldZSga7oWn,SIGNS (feat. 24hrs),0.818,0.519,-6.508,0.0451,0.0189,0.0,0.0972,0.0666,105.0
['6TIYQ3jFPwQSRmorSezPxX'],02CbDevbNhOlG3lYr5pAVD,152,False,1vsj1319OjOStARZBTCzSe,GET THE BROOM,0.907,0.538,-8.804,0.177,0.0739,0.000728,0.107,0.152,129.0
['6TIYQ3jFPwQSRmorSezPxX'],02CbDevbNhOlG3lYr5pAVD,194,False,12UhEa9noaRTqeSUQmwn4E,LIVEFASTDIEYOUNG,0.753,0.598,-7.128,0.165,0.307,0.0108,0.118,0.295,135.0
['6PAt558ZEZl0DmdXlnjMgD'],02v9Z7vUiuWUlOlNzNtmPA,251,False,02FvigqN15ekfiaR42pJHu,It's in the Way That You Use It - 1999 Remaster,0.534,0.925,-5.004,0.0392,0.108,0.0303,0.0634,0.88,201.0
['6PAt558ZEZl0DmdXlnjMgD'],02v9Z7vUiuWUlOlNzNtmPA,219,False,6IC9M5DvgPU2CSf4r0WUTR,Run - 1999 Remaster,0.715,0.849,-5.539,0.026,0.258,0.0153,0.111,0.901,112.0
['6PAt558ZEZl0DmdXlnjMgD'],02v9Z7vUiuWUlOlNzNtmPA,255,False,6tVSkYuRqwiV51Y8FQNa7l,Tearing Us Apart,0.757,0.939,-4.485,0.0323,0.157,0.0694,0.326,0.967,122.0
['6PAt558ZEZl0DmdXlnjMgD'],02v9Z7vUiuWUlOlNzNtmPA,309,False,3nsYTUohYbikhLl1CVxbCP,Bad Influence - 1999 Remaster,0.741,0.924,-5.881,0.0422,0.0419,0.00569,0.306,0.66,115.0
['6PAt558ZEZl0DmdXlnjMgD'],02v9Z7vUiuWUlOlNzNtmPA,232,False,7hTYg23fnGTKn7u5EXRtyj,Walk Away - 1999 Remaster,0.653,0.813,-7.902,0.0268,0.364,0.000425,0.134,0.67,109.0
['6PAt558ZEZl0DmdXlnjMgD'],02v9Z7vUiuWUlOlNzNtmPA,233,False,2vPQPwo1u5wJrXFivv1Wxr,Hung up on Your Love,0.622,0.952,-4.79,0.0281,0.0535,0.0642,0.0779,0.633,110.0
['6PAt558ZEZl0DmdXlnjMgD'],02v9Z7vUiuWUlOlNzNtmPA,294,False,2XOC9LYaTF6TdcA2C4xKzN,Take a Chance - 1999 Remaster,0.808,0.8,-4.602,0.0294,0.408,0.000164,0.174,0.943,123.0
['6PAt558ZEZl0DmdXlnjMgD'],02v9Z7vUiuWUlOlNzNtmPA,296,False,6MDJINtgA4ooBJKSphnKE8,Hold On - 1999 Remaster,0.595,0.946,-5.33,0.0452,0.0696,0.0158,0.312,0.586,110.0
['6PAt558ZEZl0DmdXlnjMgD'],02v9Z7vUiuWUlOlNzNtmPA,306,False,6QN2BvQnsPEKaFtRIQAo46,Miss You - 1999 Remaster,0.454,0.929,-5.478,0.0328,0.0246,0.00348,0.229,0.901,179.0
['6PAt558ZEZl0DmdXlnjMgD'],02v9Z7vUiuWUlOlNzNtmPA,295,False,6jkTVhK4pduXUiuTs5saUI,Holy Mother - 1999 Remaster,0.515,0.515,-7.822,0.0236,0.364,0.0,0.108,0.319,78.0
['6PAt558ZEZl0DmdXlnjMgD'],02v9Z7vUiuWUlOlNzNtmPA,287,False,3HGGfWcrrFBaeIykKl96Bg,Behind the Mask,0.72,0.926,-5.381,0.027,0.24,0.00136,0.365,0.809,119.0
['6PAt558ZEZl0DmdXlnjMgD'],02v9Z7vUiuWUlOlNzNtmPA,383,False,6mPk79CXsMEwpcIdL4QxL6,Grand Illusion - 1999 Remaster,0.561,0.9,-4.968,0.0374,0.194,0.0658,0.156,0.703,84.0
['6i0KVTOvm96T55mbp742ks'],03ScC00zLbzJ5GrVp6Y5M1,195,True,17emFflIwwnd4B5naKzv4r,Greed,0.242,0.956,-5.407,0.119,6.52e-05,0.00737,0.534,0.69,189.0
['6i0KVTOvm96T55mbp742ks'],03ScC00zLbzJ5GrVp6Y5M1,156,True,1kPFj28TkyHJdWdqQmBGYJ,My Own Country,0.497,0.965,-4.907,0.0606,0.000451,1.28e-05,0.0765,0.897,141.0
['6i0KVTOvm96T55mbp742ks'],03ScC00zLbzJ5GrVp6Y5M1,117,True,1BPFNUHoHNBGI09Ii5qj61,Can't Believe It,0.523,0.979,-4.408,0.174,0.00124,1.82e-06,0.324,0.544,99.0
['6i0KVTOvm96T55mbp742ks'],03ScC00zLbzJ5GrVp6Y5M1,148,False,5O3Kccz6xJrec6zkduyhnU,Victim of Reality,0.546,0.849,-4.612,0.0732,0.00555,3.43e-06,0.474,0.928,93.0
['6i0KVTOvm96T55mbp742ks'],03ScC00zLbzJ5GrVp6Y5M1,163,False,3tEuz0FJi0qOilKPhNKNDT,Might Be a Dream,0.348,0.977,-5.23,0.111,0.000416,1.43e-06,0.345,0.6,122.0
['6i0KVTOvm96T55mbp742ks'],03ScC00zLbzJ5GrVp6Y5M1,172,False,0qccX16nzG9CrNkL30hYIO,Still Can Be Great,0.242,0.974,-4.995,0.0991,0.000387,3.11e-06,0.336,0.739,195.0
['6i0KVTOvm96T55mbp742ks'],03ScC00zLbzJ5GrVp6Y5M1,161,True,2hnXPU065OUTJo3orgiOWh,Straight Ahead,0.312,0.989,-5.219,0.0712,0.000252,6.85e-06,0.0761,0.56,97.0
['6i0KVTOvm96T55mbp742ks'],03ScC00zLbzJ5GrVp6Y5M1,172,True,5ZIDmNOBYo1mnXrCjwrDjO,My Own Way,0.455,0.977,-5.119,0.0772,0.000861,0.000809,0.132,0.542,112.0
