artists_spotify_idxs,album_spotify_idx,duration,explicit,track_spotify_idx,track_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,280,False,1hWzeKoFKNuLbvy0VF2KqV,Chapter 8.3 - Skriver med blod,0.713,0.145,-24.29,0.938,0.811,3.67e-05,0.126,0.562,128.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,214,False,2CA1NNl5YfP3qxKy32Hjvy,Chapter 8.4 & Chapter 9.1 - Skriver med blod,0.701,0.192,-22.201,0.942,0.779,7.96e-05,0.115,0.281,136.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,192,False,4NMgMqk4oX5NgHLO5fgPOz,Chapter 9.2 - Skriver med blod,0.674,0.186,-23.461,0.94,0.74,1.24e-05,0.126,0.423,97.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,185,False,2qe0B5b64PtVJoJC8Apcks,Chapter 9.3 - Skriver med blod,0.716,0.216,-22.882,0.921,0.789,2.45e-05,0.104,0.557,128.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,199,False,6mPsGxDaKCo5x0EF1ojZMQ,Chapter 9.4 & Chapter 10.1 - Skriver med blod,0.728,0.253,-23.033,0.921,0.837,2.23e-05,0.129,0.315,112.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,186,False,6IUo8hH9yTjOT7ubYQwAY8,Chapter 10.2 - Skriver med blod,0.695,0.178,-22.966,0.927,0.827,0.000258,0.107,0.528,97.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,201,False,0U236gkpc32lucadbM8kKa,Chapter 10.3 & Chapter 11.1 - Skriver med blod,0.714,0.161,-23.517,0.929,0.79,0.000102,0.141,0.424,127.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,186,False,5c7LRmhWxrBOR9dew34yso,Chapter 11.2 - Skriver med blod,0.716,0.157,-23.526,0.904,0.711,0.000216,0.107,0.547,109.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,257,False,1K3jIO9Im4eIUJIotN9faF,Chapter 11.3 & Chapter 12.1 - Skriver med blod,0.666,0.195,-23.418,0.943,0.608,1.13e-05,0.112,0.28,95.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,212,False,5ahFhGCgCYdMktROHp4OZa,Chapter 12.2 - Skriver med blod,0.614,0.183,-22.348,0.938,0.758,1.15e-05,0.128,0.538,66.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,203,False,6CYJswoZXhhUXsXjIb67Q2,Chapter 12.3 - Skriver med blod,0.748,0.181,-21.971,0.88,0.66,1.67e-05,0.112,0.622,106.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,187,False,2E99PhNyudsb0atCkj3ApB,Chapter 12.4 & Chapter 13.1 - Skriver med blod,0.695,0.241,-22.218,0.937,0.664,1.28e-05,0.119,0.285,137.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,219,False,0I5KIJS5212Z8zbrx9Tldz,Chapter 13.2 - Skriver med blod,0.72,0.167,-22.66,0.934,0.763,3.31e-05,0.109,0.613,117.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,194,False,60w9Dus4gD7ZWxair37jfV,Chapter 13.3 & Chapter 14.1 - Skriver med blod,0.702,0.236,-22.223,0.934,0.788,6.98e-05,0.151,0.386,134.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,219,False,17qmlrgTsLhfZCdKwhMK6U,Chapter 14.2 - Skriver med blod,0.719,0.224,-22.516,0.937,0.721,1.21e-05,0.117,0.37,126.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,214,False,19Rr1dXAYTb236oU86AC9J,Chapter 14.3 - Skriver med blod,0.645,0.166,-22.405,0.95,0.816,0.00011,0.121,0.486,87.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,250,False,0JTFzz9wrgWkDUvXnCPpKD,Chapter 14.4 & Chapter 15.1 - Skriver med blod,0.713,0.202,-22.491,0.927,0.774,1.91e-05,0.103,0.28,110.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,205,False,3ASiGJc5m2qb87sNxc5Car,Chapter 15.2 - Skriver med blod,0.613,0.161,-22.517,0.944,0.817,3.15e-05,0.116,0.569,52.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,202,False,58llCGYVXpiv5HMf5ztCNo,Chapter 15.3 & Chapter 16.1 - Skriver med blod,0.71,0.186,-22.604,0.942,0.774,7.27e-05,0.123,0.443,91.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,203,False,0GbOfuegdzWNFitGlfNyVN,Chapter 16.2 - Skriver med blod,0.647,0.18,-23.596,0.928,0.732,2.2e-05,0.159,0.379,88.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,239,False,5IvXtqTp7YaaFDC2DhOZvi,Chapter 16.3 & Chapter 17.1 - Skriver med blod,0.689,0.195,-23.685,0.926,0.845,0.000441,0.114,0.319,101.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,196,False,4BSDes44gMuUSTvQP3CseO,Chapter 17.2 - Skriver med blod,0.71,0.179,-23.292,0.939,0.832,7.85e-05,0.125,0.476,113.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,208,False,1NJ24YtGiiQPgspKf5ImTB,Chapter 17.3 & Chapter 18.1 - Skriver med blod,0.633,0.159,-22.766,0.951,0.821,0.000138,0.114,0.567,167.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,186,False,57tWNhrZQ9fqCuhBtDUgJj,Chapter 18.2 - Skriver med blod,0.631,0.203,-23.752,0.948,0.811,3.52e-05,0.125,0.47,83.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,196,False,5oaC9hO2awHpQ8CSfZxKRx,Chapter 18.3 & Chapter 19.1 - Skriver med blod,0.633,0.251,-23.945,0.958,0.734,0.000309,0.119,0.192,165.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,231,False,4eLqp3DgX6CvWt30OqVsNu,Chapter 19.2 - Skriver med blod,0.649,0.168,-23.654,0.948,0.848,0.00036,0.118,0.566,88.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,193,False,7JZjfrOfDo0CIS8pdS2FaA,Chapter 19.3 & Chapter 20.1 - Skriver med blod,0.759,0.171,-22.729,0.937,0.825,3.05e-05,0.137,0.549,99.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,200,False,0kKOFQILvvya8H1gu3x5UV,Chapter 20.2 - Skriver med blod,0.693,0.158,-23.053,0.93,0.759,6.08e-05,0.104,0.463,87.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,232,False,4NzE1bghX7HlFAeeprnoX8,Chapter 20.3 & Chapter 21.1 - Skriver med blod,0.672,0.28,-20.517,0.951,0.782,2.16e-05,0.116,0.323,87.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,193,False,1klQw311Gp1S7dUH2doyqy,Chapter 21.2 - Skriver med blod,0.69,0.218,-19.715,0.897,0.739,0.000328,0.113,0.556,100.0
['2c5WYCqQGs0UttiLCzVfOe'],005zhQpDsDeWipGz4iBX6v,194,False,7z9eiZLpqLOba6kCm8bUB0,Chapter 21.3 - Skriver med blod,0.723,0.188,-21.567,0.899,0.563,0.000403,0.146,0.586,124.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,335,False,0tY3HrRyL5eDhAjICrdtEj,5/10 - Electric Ballroom,0.621,0.492,-6.268,0.0944,0.647,0.0467,0.661,0.12,122.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,122,False,5gWTttfyj0TURRxv0HIDeU,12XU (Fragment) [Electric Ballroom],0.384,0.715,-6.212,0.152,0.694,0.000703,0.719,0.282,101.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,166,False,59gjJv5T8qBOArRye1VD7q,Underwater Experiences - Electric Ballroom,0.357,0.956,-1.603,0.164,0.581,0.428,0.11,0.0962,86.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,67,False,2fwzFaANAmiJbvfy0wL8aN,Everything's Going to Be Nice - Electric Ballroom,0.478,0.286,-13.444,0.0367,0.792,0.437,0.245,0.554,109.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,319,False,5Az9HwLFglwDjGgqmHIq3n,Piano Tuner (Keep Strumming Those Fucking Guitars) [Electric Ballroom],0.368,0.991,-1.942,0.245,0.283,0.662,0.674,0.157,103.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,181,False,6WgROg0jkXfzaqAXmbJEgy,We Meet Under Tables - Electric Ballroom,0.427,0.896,-3.036,0.0812,0.64,0.0524,0.802,0.186,125.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,328,False,78igalG6tZrmwZclJhvD6V,ZEGK HOQP - Electric Ballroom,0.495,0.675,-9.574,0.212,0.545,0.0583,0.866,0.222,112.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,183,False,1x3g0RU0MQFidTpOSaoXxF,Eastern Standard - Electric Ballroom,0.438,0.548,-4.465,0.0311,0.8,0.0715,0.183,0.371,100.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,130,False,2qzOBJyDIevrgf9AWoyj9h,Instrumental (Thrown Bottle) [Electric Ballroom],0.778,0.54,-8.079,0.037,0.519,0.762,0.144,0.468,104.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,184,False,6c7m3KtAwQQQWqtU3wM1T0,Eels Sang Lino - Electric Ballroom,0.278,0.916,-4.106,0.476,0.626,0.000857,0.181,0.21,143.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,153,False,2DXwniXpb296AKXJSaVMxr,Revealing Trade Secrets - Electric Ballroom,0.352,0.809,-4.42,0.0633,0.547,0.000914,0.267,0.239,144.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,540,False,4jFLPLgWpvS7KFM55bBvL8,And Then.. Coda - Electric Ballroom,0.362,0.865,-6.58,0.037,0.841,0.783,0.0898,0.335,86.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,228,False,6UBHNeRoun63AOmlMmmV6L,Go Ahead - Notre Dame,0.244,0.975,-2.307,0.104,0.000479,0.317,0.119,0.246,142.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,254,False,0PYOQOcuKixppRwtvUDHWA,Ally In Exile - Notre Dame,0.33,0.959,-1.626,0.0608,0.25,0.00123,0.268,0.328,106.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,82,False,7KZFRc5uXxwGpcc24oKhFN,Relationship - Notre Dame,0.227,0.976,-2.659,0.164,0.0807,4.61e-06,0.575,0.244,157.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,151,False,7hovoXqm8GpzonJRlT4hyq,Underwater Experiences - Notre Dame,0.183,0.977,-1.422,0.127,0.0291,0.134,0.768,0.173,150.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,154,False,3eYqJf3Ci6zFAeqAaBPFGF,Witness to the Fact - Notre Dame,0.297,0.935,-2.896,0.0478,0.0126,0.683,0.58,0.299,98.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,111,False,4YU75uIq0JgAS3yK2lAbkx,Two People in a Room - Notre Dame,0.334,0.979,-1.53,0.049,0.000938,0.203,0.282,0.22,102.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,177,False,2c878mLpegp82GpmNc4rKX,Our Swimmer - Notre Dame,0.556,0.953,-2.573,0.0677,0.453,0.00752,0.388,0.622,139.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,195,False,6WG64oHC1mmHaar28qABSg,Heartbeat - Montreux Version,0.425,0.619,-7.281,0.0347,0.348,0.00214,0.653,0.36,102.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,210,False,4v9NeIcAbQWgKBT5GOKupS,Our Swimmer - Single Version,0.749,0.674,-6.345,0.059,0.0821,0.0156,0.0793,0.724,134.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,271,False,5V8zkv2Ng2Jyo5o4i0Aucn,Midnight Bahnhof Café - Single Version,0.7,0.656,-7.089,0.0359,0.0362,0.232,0.109,0.67,131.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,169,False,2YIGegtDc1PPtlsWbwpJtO,Second Length (Our Swimmer),0.496,0.946,-5.071,0.0889,0.000238,0.0222,0.0958,0.471,101.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,304,False,0h0mj5AQT43hyg5K1JDEIG,Catapault 30,0.437,0.828,-6.944,0.0397,0.0128,0.0703,0.129,0.39,96.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,270,False,1uhYmwSg6KcxRulxYnbMgz,Ally In Exile - Original Demo,0.445,0.801,-3.016,0.0404,0.787,0.026,0.143,0.294,92.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,356,False,0GKiJhkGxz68EznoK5jP74,Go Ahead - Rehearsal Recording,0.467,0.803,-4.072,0.0582,0.439,0.785,0.127,0.463,119.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,123,False,5yR39TY0kTt5iDrTHl3PCM,Remove for Improvement - Rehearsal Recording,0.536,0.8,-4.262,0.0505,0.186,0.000333,0.258,0.457,154.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,246,False,5X8NvseofTZQuEDKduM5UY,Over My Head - Rehearsal Recording,0.68,0.74,-5.934,0.0412,0.0183,0.305,0.0864,0.557,119.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,117,False,1vGk4IGF6HD1BQoZldcGTZ,Safe - Rehearsal Recording,0.349,0.814,-3.176,0.0349,0.438,0.907,0.407,0.794,89.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,73,False,6UYAaRPa72rtQr4XpD2RRr,Relationship - Rehearsal Recording,0.289,0.864,-2.069,0.0537,0.483,0.89,0.518,0.401,80.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,158,False,1iErgB1meUOY3Dp2v8GKfz,Underwater Experiences - Rehearsal Recording,0.485,0.858,-5.136,0.0339,0.358,0.916,0.118,0.633,142.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,101,False,6CXAmzlEHfu9TbSII27Qo7,Eels Sang Lino - Rehearsal Recording,0.506,0.946,-5.635,0.271,0.287,0.235,0.184,0.454,118.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,187,False,5QJvR08ve1OQBAPVJoGOtT,Cancel Your Order - Rehearsal Recording,0.369,0.991,-3.098,0.271,0.429,0.745,0.558,0.147,86.0
['2i8ynmFv4qgRksyDlBgi6d'],00JNjTktoscV1lpbaIQrHC,875,False,6wgbEKon2wqWOj1TgW2OKe,Part of Our History…Emerges - Rehearsal Recording,0.617,0.341,-14.213,0.0336,0.618,0.559,0.25,0.289,112.0
['2p4MFIE0APhGNORzjr3WWq'],01FMhJP1OMfKLyxWR5lqRl,272,False,3qo8EmTNQZbogfoooRabdA,Too Much Money,0.777,0.843,-2.951,0.0422,0.111,1.15e-05,0.0795,0.903,113.0
['2p4MFIE0APhGNORzjr3WWq'],01FMhJP1OMfKLyxWR5lqRl,231,False,3hnx6BiW63tLDk4M3wXc9N,Turn It Up.,0.745,0.883,-2.819,0.0546,0.128,5.53e-05,0.0915,0.745,113.0
['2p4MFIE0APhGNORzjr3WWq'],01FMhJP1OMfKLyxWR5lqRl,286,False,3EcPPGOm3g2uHxYSTrkZy9,Bio Se Nlo,0.706,0.969,-2.597,0.0509,0.0441,1.88e-06,0.349,0.964,130.0
['2p4MFIE0APhGNORzjr3WWq'],01FMhJP1OMfKLyxWR5lqRl,253,False,1DIm8CEj3aHapdct7z5nPP,Get Down (After Lorile),0.887,0.816,-3.878,0.0807,0.105,2.03e-06,0.379,0.794,112.0
['2p4MFIE0APhGNORzjr3WWq'],01FMhJP1OMfKLyxWR5lqRl,265,False,3b5LkLM1QE23SMjkY9ywEv,Ngozi,0.686,0.92,-2.179,0.0465,0.247,8.99e-05,0.223,0.847,95.0
['2p4MFIE0APhGNORzjr3WWq'],01FMhJP1OMfKLyxWR5lqRl,278,False,3IiHdhfzAuifH1ZQhrMmjg,Nothing Pass God,0.706,0.972,-3.643,0.0725,0.0542,0.000508,0.0613,0.961,113.0
['2p4MFIE0APhGNORzjr3WWq'],01FMhJP1OMfKLyxWR5lqRl,280,False,313vlrW4ZoyXWalNgDXi3B,Odikwa Risky,0.493,0.934,-2.538,0.287,0.106,0.0,0.577,0.886,95.0
['2p4MFIE0APhGNORzjr3WWq'],01FMhJP1OMfKLyxWR5lqRl,240,False,6vGrDuecD5QsnYgCYBf6Em,One Tyme,0.895,0.926,-2.941,0.0425,0.135,2.58e-06,0.0322,0.911,110.0
['2p4MFIE0APhGNORzjr3WWq'],01FMhJP1OMfKLyxWR5lqRl,329,False,6crhZ0yk7U0MHRHBklR5Vo,My Prayers,0.643,0.793,-2.793,0.0345,0.156,0.0,0.0895,0.726,82.0
['2p4MFIE0APhGNORzjr3WWq'],01FMhJP1OMfKLyxWR5lqRl,238,False,302RNXMQzL2TTS2987M2Dj,Put It On Me,0.725,0.895,-3.174,0.0503,0.247,0.0,0.149,0.94,115.0
['2p4MFIE0APhGNORzjr3WWq'],01FMhJP1OMfKLyxWR5lqRl,242,False,47LqeIQYmDPngwOFDLRhoo,Wetin Be That,0.778,0.951,-2.609,0.0523,0.147,0.00018,0.234,0.902,121.0
['2p4MFIE0APhGNORzjr3WWq'],01FMhJP1OMfKLyxWR5lqRl,243,False,5fpoDuxvBBNy69mgzIMMrI,Lori Le,0.801,0.819,-4.66,0.107,0.00907,1.32e-05,0.0652,0.893,140.0
['2TQwsunAFHqQuIGG4kegie'],01IT6AOFaZB4DS7V5DZiEw,312,False,43dwTVCsos1DP1YQ4GakFu,To You Kasiunia,0.31,0.675,-6.767,0.0662,0.0321,0.00159,0.181,0.37,94.0
['2TQwsunAFHqQuIGG4kegie'],01IT6AOFaZB4DS7V5DZiEw,251,False,378oLNgoTrkSp1oMJK2RiU,Chassidic Dance,0.357,0.678,-5.872,0.0291,0.0248,0.314,0.1,0.407,106.0
['2TQwsunAFHqQuIGG4kegie'],01IT6AOFaZB4DS7V5DZiEw,256,False,0MHBOY953aA2PdA4svhgWd,At My Mother's,0.337,0.43,-6.54,0.0278,0.0192,0.00563,0.129,0.256,101.0
['2TQwsunAFHqQuIGG4kegie'],01IT6AOFaZB4DS7V5DZiEw,240,False,3O5CM13th43wsNng9O9Ozr,I Had A Lover,0.348,0.383,-6.171,0.0327,0.0723,0.000898,0.113,0.363,127.0
['2TQwsunAFHqQuIGG4kegie'],01IT6AOFaZB4DS7V5DZiEw,369,False,1leeBZqWx6mpgmwBxCOD1p,A Red Apple,0.246,0.371,-9.6,0.0346,0.108,0.331,0.113,0.0379,86.0
['2TQwsunAFHqQuIGG4kegie'],01IT6AOFaZB4DS7V5DZiEw,157,False,1xEZ88T9ogLdNli0Hm7L8M,Traditional Rural Polka,0.413,0.6,-6.434,0.038,0.341,1.07e-05,0.119,0.413,76.0
['2TQwsunAFHqQuIGG4kegie'],01IT6AOFaZB4DS7V5DZiEw,172,False,3yCfhBpim8meAUVvnjVg3Y,Who Is Getting Married,0.397,0.832,-4.927,0.0774,0.502,0.0,0.278,0.663,137.0
['2TQwsunAFHqQuIGG4kegie'],01IT6AOFaZB4DS7V5DZiEw,164,False,4QyyzKNQTHZzEDvMd8h921,Clear Water,0.339,0.383,-9.194,0.0366,0.514,1.34e-05,0.116,0.201,84.0
['2TQwsunAFHqQuIGG4kegie'],01IT6AOFaZB4DS7V5DZiEw,100,False,1axZs0zvvp2sZHyi7YmCb5,What Have You Been Doing Kasia,0.604,0.669,-7.023,0.267,0.107,1.8e-06,0.0888,0.747,120.0
['2TQwsunAFHqQuIGG4kegie'],01IT6AOFaZB4DS7V5DZiEw,105,False,4gp1nHV8IidMqFG3sgL7Dp,Polka FolkIsDead,0.434,0.916,-6.627,0.139,0.327,3.4e-06,0.154,0.788,93.0
['2TQwsunAFHqQuIGG4kegie'],01IT6AOFaZB4DS7V5DZiEw,536,False,4hn7OpZbCcJbip7tTbqvbe,The Rain Is Falling,0.275,0.619,-6.439,0.0358,0.0506,0.00214,0.0619,0.19,100.0
['2TQwsunAFHqQuIGG4kegie'],01IT6AOFaZB4DS7V5DZiEw,229,False,07pFoAVyK15B80lS3MPkef,Cranes,0.32,0.747,-7.441,0.0779,0.00972,0.00171,0.0875,0.306,87.0
['2TQwsunAFHqQuIGG4kegie'],01IT6AOFaZB4DS7V5DZiEw,282,False,33rXNiCGznS5XGmksA3pQZ,Maydów,0.379,0.596,-6.686,0.0442,0.32,0.0884,0.0742,0.419,135.0
