artists_idxs,duration,explicit,track_idx,track_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
['3HxZx0W1g7n9DGdCFFHcRZ'],138000,False,0nZ4eMCijsm86lK0x5ERtG,Mis Brazos Te Esperan,0.529,0.471,-9.03,0.0918,0.609,5.43e-06,0.0651,0.952,177.0
['3HxZx0W1g7n9DGdCFFHcRZ'],171000,False,7mRwrJUDvT6KmzZIHIUv2Q,Se Me Va De Las Manos,0.548,0.541,-9.097,0.21,0.527,2.92e-05,0.0778,0.941,183.0
['3HxZx0W1g7n9DGdCFFHcRZ'],146000,False,5qreXNj4VAQZ4OXoXZf3Z1,Anillo Grabado,0.54,0.504,-9.841,0.161,0.636,0.00186,0.0415,0.817,184.0
['3HxZx0W1g7n9DGdCFFHcRZ'],148000,False,6l6yVm07beCUhNJnZa12Y4,Mi Negra Suerte,0.535,0.595,-8.775,0.247,0.52,3.08e-05,0.0702,0.876,184.0
['3HxZx0W1g7n9DGdCFFHcRZ'],185000,False,2YXnyT9Vs7D3nk5deG38WE,La Mesera,0.762,0.632,-8.156,0.0507,0.603,5.04e-06,0.0566,0.942,97.0
['3HxZx0W1g7n9DGdCFFHcRZ'],184000,False,56kmhs3asPiZv6LXLUxohw,Santos Cantu,0.479,0.409,-10.923,0.156,0.264,3.27e-05,0.0673,0.784,182.0
['3HxZx0W1g7n9DGdCFFHcRZ'],191000,False,43TlcxeNDC07fy5LoBaa8Y,El Reto A La Muerte,0.481,0.376,-12.12,0.189,0.475,0.0,0.101,0.792,179.0
['3HxZx0W1g7n9DGdCFFHcRZ'],212986,False,6vdPUEaZQl8KIHj3WQlOJg,Lusiano Y Gabino Suares,0.458,0.459,-10.837,0.0393,0.334,3.43e-05,0.0883,0.961,174.0
['3HxZx0W1g7n9DGdCFFHcRZ'],180013,False,36SXFgpBY983O6qxE0timn,El Reten De La Loma,0.553,0.352,-11.728,0.177,0.571,4.73e-06,0.0629,0.805,170.0
['3HxZx0W1g7n9DGdCFFHcRZ'],214400,False,16ecvbc8nDnLkratzRsnPb,Mike Garcia,0.506,0.429,-11.871,0.0675,0.37,1.26e-05,0.113,0.913,183.0
['3JDIAtVrJdQ7GFOX26LYpv'],324866,False,4FhcaqqHxUgB5dPgPOeURx,Metal Heart - Live,0.306,0.952,-8.782,0.141,0.00132,0.0728,0.643,0.0674,122.0
['3JDIAtVrJdQ7GFOX26LYpv'],220266,False,7EwTAwdkBc1sdTkOLCgEaI,Breaker - Live,0.281,0.995,-8.165,0.112,0.000133,5.08e-05,0.343,0.0398,125.0
['3JDIAtVrJdQ7GFOX26LYpv'],261666,False,2IbVHdPMtYO2Buv4z58C3N,Screaming for a Love-Bite - Live,0.423,0.974,-8.005,0.0513,0.000426,3.34e-05,0.977,0.343,144.0
['3JDIAtVrJdQ7GFOX26LYpv'],285133,False,3FfQj9bHxURmSkQglTz9cm,Up To The Limit - Live,0.349,0.976,-7.524,0.0784,0.000216,3.47e-05,0.949,0.247,157.0
['3JDIAtVrJdQ7GFOX26LYpv'],215360,False,04vKbC8s8Z08cXLk6vGEBH,Living For Tonight - Live,0.514,0.983,-7.221,0.0777,0.00517,4.76e-06,0.982,0.285,142.0
['3JDIAtVrJdQ7GFOX26LYpv'],467426,False,4QngsSLZDBxaizlUb5vYno,Princess Of The Dawn - Live,0.509,0.857,-8.559,0.0458,0.0113,0.000531,0.351,0.225,126.0
['3JDIAtVrJdQ7GFOX26LYpv'],270533,False,6ImeThxQmo4HwP45mAKMw1,Guitar Solo Wolf - Live,0.207,0.716,-13.336,0.0641,0.00504,0.839,0.906,0.319,62.0
['3JDIAtVrJdQ7GFOX26LYpv'],152173,False,44wEUnP4bIFvNFBuqOSyWN,Restless And Wild - Live,0.373,0.974,-8.635,0.092,7.43e-05,0.000116,0.403,0.125,145.0
['3JDIAtVrJdQ7GFOX26LYpv'],154533,False,5lWm13LNlCJweTLvBLhrlT,Son Of A Bitch - Live,0.329,0.925,-8.633,0.048,0.000281,0.000117,0.457,0.368,132.0
['3JDIAtVrJdQ7GFOX26LYpv'],234933,False,6XzHZdvbIKORQEyCTXDlR4,London Leatherboys - Live,0.411,0.946,-8.31,0.0509,0.000243,0.000112,0.984,0.567,103.0
['3JDIAtVrJdQ7GFOX26LYpv'],300173,False,6anTslRjzLCfZBNbBsn38J,Love Child - Live,0.415,0.962,-8.445,0.0746,0.000109,0.00021,0.968,0.365,77.0
['3JDIAtVrJdQ7GFOX26LYpv'],307266,False,2RJYVxeyFr097gyHOapqjC,Flash Rockin' Man - Live,0.302,0.965,-7.538,0.0617,4.22e-05,0.00745,0.71,0.265,86.0
['3JDIAtVrJdQ7GFOX26LYpv'],335906,False,6EK3FAjL4TogR2ziVsMrRV,Dogs On Leads - Live,0.363,0.698,-9.914,0.045,0.00215,0.00226,0.842,0.109,121.0
['3JDIAtVrJdQ7GFOX26LYpv'],247400,False,4ldlc0ds3upV57nd5O7IDt,Fast As A Shark - Live,0.366,0.99,-7.911,0.1,4.59e-05,0.0011,0.916,0.0862,141.0
['3JDIAtVrJdQ7GFOX26LYpv'],627333,False,1XvH5W5T1diyi57MjhJsx6,Balls To The Wall - Live,0.368,0.83,-8.92,0.0564,0.000273,0.00494,0.976,0.252,115.0
"['3h8OjAdgYXVRoMZ8jFd6Uw', '6EXOxB0jPrCwslN801sQGu']",208906,False,2csMalcl9u4UJVoRFMXDPp,Malagueña,0.451,0.485,-12.971,0.0564,0.822,0.812,0.164,0.592,140.0
"['3h8OjAdgYXVRoMZ8jFd6Uw', '6EXOxB0jPrCwslN801sQGu']",179920,False,6ViGWSci4575BlGx9L1CHW,A Tu Vera,0.521,0.881,-10.85,0.0381,0.723,0.725,0.069,0.926,106.0
"['3h8OjAdgYXVRoMZ8jFd6Uw', '6EXOxB0jPrCwslN801sQGu']",139280,False,565krAHA4TzDO91vCVRTYZ,Maria De La O,0.506,0.429,-12.582,0.042,0.809,0.891,0.121,0.742,124.0
"['3h8OjAdgYXVRoMZ8jFd6Uw', '6EXOxB0jPrCwslN801sQGu']",145813,False,0qZGvXMDM6H1r5Xc6wWHMi,Moliendo Cafe,0.429,0.789,-11.742,0.0454,0.787,0.794,0.117,0.964,116.0
"['3h8OjAdgYXVRoMZ8jFd6Uw', '6EXOxB0jPrCwslN801sQGu']",188026,False,0RhMBUG5F7ic8x0fJiDp7C,Tangos De La Vieja Rica,0.502,0.762,-11.873,0.0491,0.785,0.823,0.0391,0.933,133.0
"['3h8OjAdgYXVRoMZ8jFd6Uw', '6EXOxB0jPrCwslN801sQGu']",159693,False,1SEGDKaASZomelj6p3pCkG,Sevillanas Populares,0.422,0.891,-11.695,0.0385,0.781,0.738,0.167,0.972,102.0
"['3h8OjAdgYXVRoMZ8jFd6Uw', '6EXOxB0jPrCwslN801sQGu']",166133,False,5JccZHdxewdvq0PLTiqBBM,Ojos Verdes,0.527,0.884,-10.855,0.038,0.571,0.829,0.112,0.925,143.0
"['3h8OjAdgYXVRoMZ8jFd6Uw', '6EXOxB0jPrCwslN801sQGu']",169880,False,29rDOqcTl7htVhFdDCZ5DY,La Luna Y El Toro,0.461,0.618,-12.296,0.0747,0.853,0.798,0.12,0.665,107.0
"['3h8OjAdgYXVRoMZ8jFd6Uw', '6EXOxB0jPrCwslN801sQGu']",178160,False,1ZInI8YlfcudIcXYEHbZL7,La Nina De Puerta Oscura,0.411,0.961,-11.629,0.0605,0.814,0.844,0.481,0.961,142.0
"['3h8OjAdgYXVRoMZ8jFd6Uw', '6EXOxB0jPrCwslN801sQGu']",119146,False,0gmPnxxuyesu7xhF2Bonaf,La Carcel De Oro,0.522,0.369,-12.27,0.0512,0.858,0.8,0.103,0.874,126.0
"['3h8OjAdgYXVRoMZ8jFd6Uw', '6EXOxB0jPrCwslN801sQGu']",179000,False,0jAiG7EQKxP2tgcxHbdfLr,No Me Digas Que No,0.482,0.683,-12.072,0.0548,0.794,0.876,0.23,0.93,115.0
"['3h8OjAdgYXVRoMZ8jFd6Uw', '6EXOxB0jPrCwslN801sQGu']",184040,False,4rF6KFzz4TOOF10Rbvp0u7,El Emigrante,0.466,0.644,-12.229,0.0476,0.834,0.666,0.298,0.952,105.0
['3TQh6LXI9ADgyZJTT19TeR'],163920,False,4DwNmr2KYJZKgKwRhZpAho,Cumbia Salvaje,0.715,0.84,-3.168,0.0366,0.0399,0.0294,0.0918,0.632,94.0
['3TQh6LXI9ADgyZJTT19TeR'],197800,False,1PU2DV8bH5zhMI74iaqvRp,Cumbia Singular,0.529,0.87,-2.836,0.0472,0.0293,0.816,0.338,0.722,183.0
['3TQh6LXI9ADgyZJTT19TeR'],156800,False,57AiEbJYh7OHHfpIipvtkk,Mi Guitarra,0.726,0.788,-3.042,0.0323,0.0475,0.794,0.489,0.841,102.0
['3TQh6LXI9ADgyZJTT19TeR'],220720,False,1wraIfZ6Mpuc7fv8l1jWfr,Baila Con Mi Acordeon,0.75,0.8,-2.33,0.0612,0.0619,0.311,0.0873,0.668,91.0
['3TQh6LXI9ADgyZJTT19TeR'],235253,False,4f47E4BSgdOeVSlCIEnPNG,Ritmo Tropical,0.702,0.815,-2.592,0.0543,0.0523,0.0154,0.344,0.695,165.0
['3TQh6LXI9ADgyZJTT19TeR'],239840,False,2xTZ8UQSW2Iu0ZAV6nX5Os,Cumbia De Daniela,0.65,0.859,-2.809,0.0571,0.0565,0.00586,0.13,0.691,180.0
['3TQh6LXI9ADgyZJTT19TeR'],214920,False,00qpy3zkr84e7OQqYzK8Rr,Cumbia Negra,0.795,0.786,-2.272,0.0603,0.0789,0.000117,0.0757,0.697,90.0
['3TQh6LXI9ADgyZJTT19TeR'],177386,False,0Ma6VRgG6tB5kbAKWTGOXf,Disfrutando La Cumbia,0.709,0.872,-2.837,0.0523,0.14,0.562,0.243,0.838,170.0
['3TQh6LXI9ADgyZJTT19TeR'],163133,False,0Q2fSQMxFnzA6y1A08GUUf,Gaita Preciosa,0.675,0.89,-3.355,0.0801,0.0513,0.134,0.147,0.748,175.0
['3TQh6LXI9ADgyZJTT19TeR'],188586,False,3WFZJbeFCA30H1d8aA5FnY,Desde Que Yo Te Conoci,0.55,0.823,-2.528,0.0452,0.0821,0.0105,0.122,0.912,170.0
['3TQh6LXI9ADgyZJTT19TeR'],178173,False,3qQmAMd3zbJWSLEUvgs1OX,Ron Y Coca Cola,0.589,0.845,-2.025,0.047,0.124,0.308,0.221,0.64,195.0
['3TQh6LXI9ADgyZJTT19TeR'],193706,False,2Iug3QdXhcuRFmRxjRAsTI,Pecadora,0.788,0.673,-4.201,0.0287,0.0578,0.0577,0.133,0.703,100.0
['3FUY2gzHeIiaesXtOAdB7A'],239933,False,4ocbH5ZJqajZIpUrqRUoue,Meet Virginia,0.675,0.553,-7.775,0.0486,0.0863,7.58e-06,0.118,0.594,90.0
['3FUY2gzHeIiaesXtOAdB7A'],268506,False,54wiSTOv0G3NEXy20z2af8,I Am,0.567,0.592,-7.517,0.0242,0.0156,0.000938,0.138,0.432,84.0
['3FUY2gzHeIiaesXtOAdB7A'],208200,False,6xpK384GQ7SFsQXCgktvsA,If You Leave,0.501,0.863,-6.27,0.032,0.00811,6.98e-05,0.338,0.612,154.0
['3FUY2gzHeIiaesXtOAdB7A'],278800,False,3e0pisaWKFim6AWB7KA6NR,Homesick,0.555,0.479,-7.118,0.0239,0.171,1.91e-05,0.118,0.326,83.0
['3FUY2gzHeIiaesXtOAdB7A'],237600,False,52c6dblWeVKfwixyo8zOSd,Free,0.525,0.632,-6.733,0.04,0.0499,0.00123,0.146,0.549,91.0
['3FUY2gzHeIiaesXtOAdB7A'],301373,False,4EADnBeeLZoFyOJoGeoOw5,Blind,0.566,0.39,-11.976,0.0296,0.222,0.00472,0.342,0.309,136.0
['3FUY2gzHeIiaesXtOAdB7A'],191066,False,3HDB8JuTFCEi0SiIZv6e9P,Eggplant,0.55,0.54,-7.601,0.0246,0.152,0.000711,0.139,0.453,82.0
['3FUY2gzHeIiaesXtOAdB7A'],296133,False,08uYvQObaBMLu2MtPxZL1T,Idaho,0.491,0.657,-7.003,0.0313,0.0065,0.0121,0.096,0.324,134.0
['3FUY2gzHeIiaesXtOAdB7A'],277533,False,71ukBbW3AILykNx0gIwtjK,Days,0.46,0.567,-8.412,0.0348,0.0652,0.569,0.0965,0.229,130.0
['3FUY2gzHeIiaesXtOAdB7A'],271533,False,7JKZCPL3rZmZLzAKk5CzdG,Rat,0.727,0.409,-8.756,0.0299,0.113,0.0534,0.0891,0.423,130.0
['3FUY2gzHeIiaesXtOAdB7A'],191333,False,3ArPNcFFmpTzKb6BCnyGjd,Swaying,0.651,0.328,-11.565,0.0308,0.482,0.115,0.157,0.239,132.0
['3bBWKHfpepPOychRNFzg4q'],406133,False,049LYvMmtkeEs4WxP7MPXa,The Wizard,0.378,0.552,-14.155,0.0519,0.369,0.851,0.247,0.652,158.0
['3bBWKHfpepPOychRNFzg4q'],550293,False,0BLHtnZCbTwXKfzr0XMo0c,Land Of The Midnight Sun,0.415,0.571,-14.18,0.0385,0.545,0.804,0.68,0.74,119.0
['3bBWKHfpepPOychRNFzg4q'],80493,False,30XG2k9sV7YYfRmYLYo8i8,Sarabande From Violin Sonata In B Minor,0.508,0.041,-30.357,0.0403,0.943,0.59,0.11,0.276,81.0
['3bBWKHfpepPOychRNFzg4q'],144306,False,0cnFnBNBcsWUPz1lIAicWo,Love Theme From 'Pictures Of The Sea',0.462,0.242,-18.541,0.0327,0.716,0.231,0.0788,0.603,113.0
['3bBWKHfpepPOychRNFzg4q'],589440,False,0s6rmrZ4n38f1RxsrtsddT,Suite: Golden Dawn,0.501,0.735,-13.189,0.0872,0.479,0.309,0.313,0.682,121.0
['3bBWKHfpepPOychRNFzg4q'],340466,False,1D5XPcVDMZsYYKSLY2u1dA,Short Tales Of The Black Forest,0.397,0.288,-16.114,0.0325,0.905,0.871,0.0751,0.393,137.0
['4MbuN9alERApCAM01Zk9dQ'],339106,False,22wDWncgrXW6qzn0ZqdtcX,Gentle Falling Rain,0.0625,0.362,-22.54,0.133,0.926,9.22e-05,0.257,0.0391,47.0
['7JG7SGclgxPX4BJfDVKbxa'],368912,False,3oT7SqC8RZA7d4WxnWnSFo,Hang Drum,0.224,0.0217,-26.329,0.0361,0.986,0.867,0.0789,0.0828,69.0
['3O7dD0yGjV8O2UZec0MZC7'],377802,False,2QXGJ2WsGXiL2KB7RvASiL,Shooting Stars,0.104,0.0672,-23.978,0.0403,0.911,0.913,0.0818,0.0582,91.0
['0EolBdp14bB1SsSJL3Tknr'],365534,False,47hOt05AwIIVOEwXJp3kZK,Ambient Noise Therapy,0.254,0.0278,-26.96,0.0427,0.986,0.891,0.066,0.102,118.0
['3O7dD0yGjV8O2UZec0MZC7'],311350,False,4Q6qQjQ2dGzposYW3NuoXB,Deep Into the Woods - Natural Sounds,0.377,0.0569,-22.4,0.0381,0.901,0.626,0.0896,0.0846,90.0
['0EolBdp14bB1SsSJL3Tknr'],296056,False,7opR5KhEIn4yq5r5OjImo7,Treat Anxiety,0.0614,0.0146,-28.839,0.0436,0.965,0.953,0.0904,0.035,36.0
['5z7LU0a44K7rjYcOAMr9hE'],276596,False,5FpVSAlOQLiPKlMdYJ4TUM,Positive Thoughts,0.16,0.129,-19.557,0.043,0.828,0.959,0.105,0.0479,76.0
['5z7LU0a44K7rjYcOAMr9hE'],326915,False,7GA0KiFcJl96IXi55IDypo,Soothing Beats,0.0787,0.225,-19.239,0.0514,0.967,0.975,0.0853,0.0343,52.0
['5JpAGpYHKKSh4luUkD3nl9'],305405,False,5Zz0Ilmk2w7Pbv7wKaiNHq,Reiki,0.122,0.139,-19.309,0.0429,0.855,0.963,0.106,0.0375,150.0
['3O7dD0yGjV8O2UZec0MZC7'],347374,False,2QRTsFh3mM4UWhWKJ2kJHb,Sounds of Nature to Sleep Better,0.127,0.0148,-28.187,0.041,0.979,0.916,0.37,0.0348,75.0
['0EolBdp14bB1SsSJL3Tknr'],328803,False,0FuZ0mQ3Mi1IqSbkXGlKSU,Focus and Brain Power,0.177,0.149,-19.038,0.0396,0.963,0.979,0.102,0.038,102.0
['5z7LU0a44K7rjYcOAMr9hE'],270432,False,4FG5V4PvX0gtmIWFFG9AFG,Some Time to Relax,0.0843,0.137,-18.98,0.0401,0.978,0.97,0.15,0.0377,68.0
['7JG7SGclgxPX4BJfDVKbxa'],194601,False,5XWnz2tVxBzOt9sFJZ8ABB,Sleep Like a Baby,0.252,0.0821,-23.44,0.0337,0.938,0.987,0.105,0.079,77.0
['4MbuN9alERApCAM01Zk9dQ'],326928,False,01sVw97bASosF33svOIEol,White Voices,0.174,0.125,-22.496,0.046,0.985,0.987,0.129,0.037,119.0
['5JpAGpYHKKSh4luUkD3nl9'],323969,False,68tiWPWgFFxBkpWu5fEEJI,Joy of Spring,0.0641,0.207,-21.292,0.051,0.956,0.981,0.105,0.0332,74.0
['3HxZx0W1g7n9DGdCFFHcRZ'],169880,False,3a1KdTeTCW9iwqjQ0LpFJF,El Buqué de Más Potencia,0.527,0.336,-5.714,0.0736,0.92,0.0,0.113,0.752,173.0
['3HxZx0W1g7n9DGdCFFHcRZ'],147546,False,7qLqNQPpn4mKSNqrKfoPXH,Amor Escondido,0.661,0.812,1.082,0.0512,0.847,2.86e-06,0.232,0.789,117.0
['3HxZx0W1g7n9DGdCFFHcRZ'],145453,False,5kVDU3QFgSDDE2nKkZUqP2,La Higuera,0.609,0.539,-1.574,0.0397,0.871,0.0,0.0996,0.816,132.0
['3HxZx0W1g7n9DGdCFFHcRZ'],216266,False,4lV0W2NdPZgWAuJ3xZ8uY0,Caballo Canelo,0.656,0.524,0.864,0.0332,0.699,0.0,0.0632,0.935,94.0
['3HxZx0W1g7n9DGdCFFHcRZ'],185893,False,2yD4HJxE9gOY7498azitSO,Caballo de Patas Blancas,0.532,0.378,-1.985,0.0796,0.701,0.0,0.0788,0.887,183.0
['3HxZx0W1g7n9DGdCFFHcRZ'],164373,False,64nnG1Jsc2L3Je3CfQu570,Caballo Prieto Afamado,0.46,0.517,0.552,0.0799,0.826,0.0,0.0603,0.955,182.0
['3HxZx0W1g7n9DGdCFFHcRZ'],152493,False,0QIVhpxIP5WSIHRcNmXWU6,Cajita de Oro,0.742,0.618,-1.103,0.0304,0.84,7.85e-06,0.0581,0.96,114.0
['3HxZx0W1g7n9DGdCFFHcRZ'],144066,False,6jMbjJojYvR8qSfnToszDR,Los Dos Contrabandistas,0.568,0.358,-3.534,0.0416,0.737,0.0,0.0506,0.966,174.0
['3HxZx0W1g7n9DGdCFFHcRZ'],178893,False,0jJSQRjdbFy0BzBLX9OmFL,La Anselma,0.804,0.33,-5.545,0.114,0.83,7.25e-06,0.125,0.673,122.0
['3HxZx0W1g7n9DGdCFFHcRZ'],165706,False,776Y3JSWCLPQTJU9xlxUqa,El Desgastado,0.773,0.827,2.546,0.117,0.813,9.21e-06,0.165,0.955,124.0
['3GqdgrX9OqOF1rM8OfRjkZ'],144680,False,33PybdhKXwmhremZQMo1mC,Already Know,0.72,0.88,-2.622,0.0349,0.0261,0.829,0.0916,0.487,141.0
['3GqdgrX9OqOF1rM8OfRjkZ'],173164,False,7hyLKPUmUb9YSivOZEbDkQ,Nonsense,0.76,0.802,-2.475,0.0358,0.148,0.898,0.0874,0.234,158.0
['3GqdgrX9OqOF1rM8OfRjkZ'],149538,False,68Lsoae69QIVwnSbLXVNe4,Balloon Boy,0.436,0.922,-3.275,0.21,0.0913,0.915,0.386,0.668,82.0
['3GqdgrX9OqOF1rM8OfRjkZ'],138000,False,6Lsxm3U3BaqwYx8tA8t9mp,Untitled4,0.887,0.848,-4.058,0.0557,0.0577,0.921,0.0746,0.0747,120.0
['3GqdgrX9OqOF1rM8OfRjkZ'],127850,False,5iI88qvm8cNVwmjhRNphhJ,Two5,0.869,0.977,-3.257,0.0395,0.287,0.826,0.0786,0.799,107.0
['3GqdgrX9OqOF1rM8OfRjkZ'],150638,False,4Y5c923ZQSge2FZ63kIYTw,Baby Steps,0.638,0.848,-1.216,0.0328,0.0744,0.485,0.0749,0.24,94.0
['3GqdgrX9OqOF1rM8OfRjkZ'],219574,False,6wg9tzzszPqoTFl4DGQqcK,Breathe2,0.877,0.816,-7.147,0.0591,0.29,0.769,0.0935,0.194,94.0
['3bBWKHfpepPOychRNFzg4q'],213000,False,5gnKYmA5cwQ03Y7avFtaqF,Perpetual Emotion,0.376,0.327,-17.486,0.0333,0.793,0.812,0.1,0.494,109.0
['3bBWKHfpepPOychRNFzg4q'],177933,False,5cdb3bzz1y0Fx04wGwINXv,Orient Blue,0.309,0.214,-22.885,0.0373,0.919,0.841,0.11,0.19,90.0
['3bBWKHfpepPOychRNFzg4q'],527693,False,1jnuLKWMRYIk2dnDbPj5lt,"Tango Suite, Pt. I",0.54,0.222,-21.962,0.0488,0.765,0.753,0.555,0.609,124.0
['3bBWKHfpepPOychRNFzg4q'],531840,False,1T59T0XdFU139PUWhcHRoY,"Tango Suite, Pt. III",0.563,0.255,-20.186,0.0458,0.758,0.729,0.105,0.557,128.0
['3bBWKHfpepPOychRNFzg4q'],262466,False,51whnUjamwOpcn5WuJPti8,Falling Grace,0.474,0.133,-20.635,0.0435,0.94,0.25,0.129,0.378,92.0
['3bBWKHfpepPOychRNFzg4q'],380533,False,3BKeKE13Ez9pEscI1jXK36,Last Tango For Astor,0.329,0.137,-21.541,0.0386,0.884,0.138,0.109,0.159,146.0
['3bBWKHfpepPOychRNFzg4q'],757466,False,3cymJEvmCYwPiKJLouhS8e,No Mystery,0.48,0.308,-18.084,0.0372,0.861,0.445,0.283,0.412,126.0
['3bBWKHfpepPOychRNFzg4q'],552000,False,1UAQXPeNlJjLJzBHatubfo,Lustrine,0.49,0.411,-16.496,0.0722,0.662,0.291,0.052,0.547,92.0
['3bBWKHfpepPOychRNFzg4q'],105466,False,74NTMe3zTEhXBXoWmVEc7S,Little Cathedral,0.488,0.0287,-30.661,0.0311,0.99,0.871,0.083,0.468,76.0
['3bBWKHfpepPOychRNFzg4q'],276293,False,1MaEmKPPSZV144oFSg3m1o,La Cathedral,0.383,0.267,-18.884,0.0352,0.962,0.509,0.12,0.394,105.0
['3YO2a6i2cfdFbgxk2HDfPe'],172933,False,5bd5tnV0yMeR1dn1oydUo5,Little Miss,0.82,0.512,-6.235,0.17,0.185,5.47e-06,0.0778,0.754,130.0
['3YO2a6i2cfdFbgxk2HDfPe'],164120,False,6lc2OZ2982XJd8ZudN9g4D,Kisses,0.723,0.73,-5.225,0.0652,0.0657,7.14e-06,0.11,0.834,81.0
