artists_spotify_idxs,album_spotify_idx,duration,explicit,track_spotify_idx,track_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
"['1JOQXgYdQV2yfrhewqx96o', '7silW8RiEOoLBgAg5JBCL1', '4pU3BpenOZFEBzORx2YBJW', '7iM92U98tqVMhn1x7bdu8g', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,91,False,0haPMAlHEH9vtEefKJ8Bw1,"Verdi: Un ballo in maschera, Act 1, Scene 1: ""S'avanza il Conte"" (Oscar, Riccardo)",0.398,0.215,-16.611,0.073,0.975,5.02e-05,0.135,0.436,70.0
"['1JOQXgYdQV2yfrhewqx96o', '7silW8RiEOoLBgAg5JBCL1', '06MDD2tGLJbN2URk3WzXAm', '7BS4d9amKBMOvlonNGx14U', '4pU3BpenOZFEBzORx2YBJW', '7iM92U98tqVMhn1x7bdu8g', '7fvx6pdccpIicgEbNbBdrm', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,121,False,7hKrQxy8xOSJWCKCYKCgP6,"Verdi: Un ballo in maschera, Act 1, Scene 1: ""La rivedrà nell'estasi"" (Riccardo, Oscar, Coro, Samuele, Tom)",0.245,0.28,-16.001,0.0473,0.992,0.0783,0.246,0.384,84.0
"['1JOQXgYdQV2yfrhewqx96o', '7silW8RiEOoLBgAg5JBCL1', '3RUGMx9yxNg3lltGmkTB2I', '4pU3BpenOZFEBzORx2YBJW', '7iM92U98tqVMhn1x7bdu8g', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,150,False,4q6W8k2OZEkzJ6ihZqji56,"Verdi: Un ballo in maschera, Act 1, Scene 1: ""Il cenno mio di là con essi attendi"" (Riccardo, Oscar, Renato)",0.373,0.115,-20.804,0.0495,0.991,0.00084,0.0812,0.136,87.0
"['1JOQXgYdQV2yfrhewqx96o', '3RUGMx9yxNg3lltGmkTB2I', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,159,False,29A80ix3q4xmETvu5BTiuT,"Un ballo in maschera, Act I, Scene 1: Alla vita che t'arride (Renato)",0.369,0.103,-19.606,0.0553,0.993,0.00216,0.12,0.191,83.0
"['1JOQXgYdQV2yfrhewqx96o', '7iM92U98tqVMhn1x7bdu8g', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,85,False,16WkPk66vARzSlO69mdJZF,"Un ballo in maschera, Act I, Scene 1: Il primo giudice (Oscar/Riccardo/Giudice)",0.528,0.103,-18.545,0.0761,0.972,0.000575,0.173,0.116,70.0
"['1JOQXgYdQV2yfrhewqx96o', '7iM92U98tqVMhn1x7bdu8g', '4pU3BpenOZFEBzORx2YBJW', '3RUGMx9yxNg3lltGmkTB2I', '06MDD2tGLJbN2URk3WzXAm', '11vpC3XmFb1LIP2ugl96lZ', '7silW8RiEOoLBgAg5JBCL1']",01ddP2AJtMhDdDCbbkorF0,148,False,0zwBMET449tJokqS2XchC8,"Un ballo in maschera (1997 Digital Remaster), ATTO PRIMO/ACT 1/ERSTER AKT/PREMIER ACTE, Scena prima/Scene 1/Erste Szene/Première Scène: Volta la terrea (Oscar/Riccardo/Giudice/Renato/Samuel/Tom/Coro)",0.575,0.203,-17.013,0.147,0.962,0.0169,0.0652,0.331,114.0
"['1JOQXgYdQV2yfrhewqx96o', '4pU3BpenOZFEBzORx2YBJW', '3RUGMx9yxNg3lltGmkTB2I', '7iM92U98tqVMhn1x7bdu8g', '06MDD2tGLJbN2URk3WzXAm', '11vpC3XmFb1LIP2ugl96lZ', '7silW8RiEOoLBgAg5JBCL1']",01ddP2AJtMhDdDCbbkorF0,126,False,5YPv1nGUf1EJ1xniP7qfXP,"Un ballo in maschera (1997 Digital Remaster), ATTO PRIMO/ACT 1/ERSTER AKT/PREMIER ACTE, Scena prima/Scene 1/Erste Szene/Première Scène: Ogni cura si doni al diletto (Riccardo/Renato/Oscar/Samuel/Tom/Coro)",0.471,0.565,-14.045,0.0882,0.956,0.0656,0.228,0.689,147.0
"['1JOQXgYdQV2yfrhewqx96o', '4GXs5ddEQpUNztqUiZMryK', '06MDD2tGLJbN2URk3WzXAm', '11vpC3XmFb1LIP2ugl96lZ', '7silW8RiEOoLBgAg5JBCL1']",01ddP2AJtMhDdDCbbkorF0,231,False,0xJB02X1fnFxX15d8DxiIs,"Un ballo in maschera, Act I, Scene 2: Zitti...l'incanto non dèssi turbare...Re dell'abisso, affrettati (Coro/Ulrica)",0.286,0.115,-19.637,0.0485,0.959,0.00276,0.306,0.0427,131.0
"['1JOQXgYdQV2yfrhewqx96o', '4pU3BpenOZFEBzORx2YBJW', '4GXs5ddEQpUNztqUiZMryK', '06MDD2tGLJbN2URk3WzXAm', '11vpC3XmFb1LIP2ugl96lZ', '7silW8RiEOoLBgAg5JBCL1']",01ddP2AJtMhDdDCbbkorF0,144,False,3PLwUJfVdaeO1mKS3X2OCM,"Un ballo in maschera, Act I, Scene 2: Arrivo il primo!...E lui, è lui ne'palpitti (Riccardo/Coro/Ulrica)",0.363,0.176,-16.698,0.0509,0.963,0.000548,0.129,0.0869,100.0
"['1JOQXgYdQV2yfrhewqx96o', '3LPucvRgoEQ7LhOFt9WDLx', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,56,False,4OzkL2XwqZIsWsVBpzDh3j,"Un ballo in maschera, Act I, Scene 2: Su, faterni largo, saper vo' il mio fato (Silvano/Ulrica/Riccardo)",0.57,0.174,-20.779,0.104,0.954,0.0126,0.309,0.617,83.0
"['1JOQXgYdQV2yfrhewqx96o', '4GXs5ddEQpUNztqUiZMryK', '3LPucvRgoEQ7LhOFt9WDLx', '4pU3BpenOZFEBzORx2YBJW', '3yA5NrF64rntVAknCBBlxA', '06MDD2tGLJbN2URk3WzXAm', '11vpC3XmFb1LIP2ugl96lZ', '7silW8RiEOoLBgAg5JBCL1']",01ddP2AJtMhDdDCbbkorF0,129,False,0hUXYPY0OoyVpQhbkWgR7B,"Un ballo in maschera, Act I, Scene 2: Rallegrati ornai (Ulrica/Silvano/Riccardo/Coro/Servo)",0.436,0.126,-20.956,0.105,0.975,0.0,0.0764,0.152,101.0
"['1JOQXgYdQV2yfrhewqx96o', '4GXs5ddEQpUNztqUiZMryK', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,84,False,1nwetTe6dIZ02dSSHkoMoJ,"Un ballo in maschera, Act I, Scene 2: Che v'agita così! (Ulrica/Amelia/Riccardo)",0.443,0.109,-20.097,0.0596,0.991,0.0,0.127,0.234,109.0
"['1JOQXgYdQV2yfrhewqx96o', '4GXs5ddEQpUNztqUiZMryK', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,88,False,0lvqKb3JyTl10THJRYG8Nb,"Un ballo in maschera, Act I, Scene 2: Della città all'occaso (Ulrica/Amelia/Riccardo)",0.355,0.156,-18.933,0.0532,0.984,0.0,0.385,0.121,65.0
"['1JOQXgYdQV2yfrhewqx96o', '4GXs5ddEQpUNztqUiZMryK', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,107,False,7mZ3F11gkIw1l6LBJH7Mjl,"Un ballo in maschera, Act I, Scene 2: Consentimi, O Signore (Ulrica/Amelia/Riccardo)",0.308,0.348,-17.223,0.0568,0.983,0.000697,0.613,0.164,93.0
"['1JOQXgYdQV2yfrhewqx96o', '4GXs5ddEQpUNztqUiZMryK', '3Sty8LXPRxZC20V9jblPRq', '4pU3BpenOZFEBzORx2YBJW', '06MDD2tGLJbN2URk3WzXAm', '11vpC3XmFb1LIP2ugl96lZ', '7silW8RiEOoLBgAg5JBCL1']",01ddP2AJtMhDdDCbbkorF0,24,False,5DZS65zfVmv7JJppDY5gmX,"Un ballo in maschera, Act I, Scene 2: Figlia d'averno, sciudi la chiestra (Coro/Ulrica/Amelia/Riccardo)",0.408,0.209,-12.483,0.045,0.983,0.000867,0.306,0.377,82.0
"['1JOQXgYdQV2yfrhewqx96o', '7silW8RiEOoLBgAg5JBCL1', '06MDD2tGLJbN2URk3WzXAm', '4pU3BpenOZFEBzORx2YBJW', '7iM92U98tqVMhn1x7bdu8g', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,46,False,751mSdMwKNTSmefYG1QApc,"Verdi: Un ballo in maschera, Act 1, Scene 2: ""Su, profetessa, monta il treppiè"" (Coro, Oscar, Riccardo)",0.656,0.141,-16.325,0.0476,0.978,0.000404,0.0858,0.719,126.0
"['1JOQXgYdQV2yfrhewqx96o', '7silW8RiEOoLBgAg5JBCL1', '06MDD2tGLJbN2URk3WzXAm', '4pU3BpenOZFEBzORx2YBJW', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,201,False,37uQRJMYg9E0q5ycdkZ1hA,"Verdi: Un ballo in maschera, Act 1, Scene 2: ""Di' tu se fedele"" (Riccardo, Coro)",0.427,0.23,-16.98,0.0683,0.98,7.97e-05,0.0581,0.406,136.0
"['1JOQXgYdQV2yfrhewqx96o', '4GXs5ddEQpUNztqUiZMryK', '4pU3BpenOZFEBzORx2YBJW', '7BS4d9amKBMOvlonNGx14U', '7iM92U98tqVMhn1x7bdu8g', '06MDD2tGLJbN2URk3WzXAm', '11vpC3XmFb1LIP2ugl96lZ', '7silW8RiEOoLBgAg5JBCL1']",01ddP2AJtMhDdDCbbkorF0,157,False,6P7maczNe06imowFJED8Dn,"Un ballo in maschera, Act I, Scene 2: Chi voi siate, l'audace parola (Ulrica/Riccardo/Samuel/Oscar/Coro)",0.314,0.164,-19.369,0.0602,0.972,0.00104,0.124,0.0555,79.0
"['1JOQXgYdQV2yfrhewqx96o', '4pU3BpenOZFEBzORx2YBJW', '4GXs5ddEQpUNztqUiZMryK', '7BS4d9amKBMOvlonNGx14U', '7fvx6pdccpIicgEbNbBdrm', '7iM92U98tqVMhn1x7bdu8g', '06MDD2tGLJbN2URk3WzXAm', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,214,False,7nY7aGmpVo1Pg6okszU3VR,"Un ballo in maschera, Act I, Scene 2: E scherzo od è follia (Riccardo/Ulrica/Samuel/Tom/Oscar/Coro)",0.366,0.24,-19.635,0.0563,0.976,0.00776,0.113,0.257,81.0
"['1JOQXgYdQV2yfrhewqx96o', '4pU3BpenOZFEBzORx2YBJW', '4GXs5ddEQpUNztqUiZMryK', '7BS4d9amKBMOvlonNGx14U', '7fvx6pdccpIicgEbNbBdrm', '3RUGMx9yxNg3lltGmkTB2I', '3LPucvRgoEQ7LhOFt9WDLx', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,256,False,0TAXBkAQogRbRoOa6cIEVF,"Un ballo in maschera, Act I, Scene 2: Finisi il vatcinio (Riccardo/Ulrica/Samuel/Tom/Renato/Coro/Silvano)",0.384,0.264,-14.899,0.0533,0.975,0.00362,0.0635,0.341,84.0
"['1JOQXgYdQV2yfrhewqx96o', '6y4i44AQprvo9NB1aQw0LA', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,149,False,46Q6eprNKVJm6cj1v5L5iU,"Un ballo in maschera, Act II: Preludio (Orchestra)",0.233,0.164,-18.271,0.0461,0.928,0.83,0.31,0.16,96.0
"['1JOQXgYdQV2yfrhewqx96o', '3Sty8LXPRxZC20V9jblPRq', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,90,False,6vefSmbQO1aLa7WxLJol1O,"Un ballo in maschera, Act II: Ecco l'orrido campo ove s'accoppia (Amelia)",0.339,0.0924,-19.992,0.0917,0.985,3.54e-06,0.239,0.0345,84.0
"['1JOQXgYdQV2yfrhewqx96o', '3Sty8LXPRxZC20V9jblPRq', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,307,False,5vkJg9hhIIVerAMlIvpwBJ,"Un ballo in maschera, Act II: Ma dell'arido stelo divulsa (Amelia)",0.184,0.0685,-20.679,0.0556,0.974,8.12e-05,0.0899,0.0395,174.0
"['1JOQXgYdQV2yfrhewqx96o', '4pU3BpenOZFEBzORx2YBJW', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,85,False,0XSd0m6rR9G6hWwDGHnclh,"Un ballo in maschera, Act II: Teco io sto (Riccardo/Amelia)",0.339,0.248,-16.736,0.162,0.976,0.00662,0.156,0.278,76.0
"['1JOQXgYdQV2yfrhewqx96o', '7silW8RiEOoLBgAg5JBCL1', '3Sty8LXPRxZC20V9jblPRq', '4pU3BpenOZFEBzORx2YBJW', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,258,False,2BshT4yFHGMI0Re2TZPn7c,"Verdi: Un ballo in maschera, Act 2: ""Non sai tu che se l'anima mia"" (Riccardo, Amelia)",0.234,0.198,-17.651,0.0616,0.981,0.000616,0.704,0.0851,82.0
"['1JOQXgYdQV2yfrhewqx96o', '7silW8RiEOoLBgAg5JBCL1', '3Sty8LXPRxZC20V9jblPRq', '4pU3BpenOZFEBzORx2YBJW', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,219,False,0eYSgRAjLwtqHcO8VVI5Sa,"Verdi: Un ballo in maschera, Act 2: ""Oh, qual soave brivido"" (Riccardo, Amelia)",0.345,0.256,-15.981,0.0607,0.978,0.00181,0.147,0.134,136.0
"['1JOQXgYdQV2yfrhewqx96o', '7silW8RiEOoLBgAg5JBCL1', '3Sty8LXPRxZC20V9jblPRq', '3RUGMx9yxNg3lltGmkTB2I', '4pU3BpenOZFEBzORx2YBJW', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,120,False,3n67SGdewsGiaJyTIiru6l,"Verdi: Un ballo in maschera, Act 2: ""Ahimè! S'appressa alcun"" (Amelia, Riccardo, Renato)",0.523,0.208,-19.504,0.0758,0.974,0.000126,0.279,0.389,80.0
"['1JOQXgYdQV2yfrhewqx96o', '7silW8RiEOoLBgAg5JBCL1', '3RUGMx9yxNg3lltGmkTB2I', '4pU3BpenOZFEBzORx2YBJW', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,56,False,3c7d519jfYJSYFj7XhaaXL,"Verdi: Un ballo in maschera, Act 2: ""Arnico, gelosa t'affido una cura"" (Riccardo, Renato)",0.33,0.1,-23.383,0.104,0.993,0.0,0.663,0.193,174.0
"['1JOQXgYdQV2yfrhewqx96o', '7silW8RiEOoLBgAg5JBCL1', '3RUGMx9yxNg3lltGmkTB2I', '4pU3BpenOZFEBzORx2YBJW', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,113,False,6YglLISp59PWlPay3We4lN,"Verdi: Un ballo in maschera, Act 2: ""Odi tu come fremono cupi"" (Amelia, Renato, Riccardo)",0.562,0.281,-15.897,0.0902,0.973,0.0024,0.186,0.609,132.0
"['1JOQXgYdQV2yfrhewqx96o', '3RUGMx9yxNg3lltGmkTB2I', '3Sty8LXPRxZC20V9jblPRq', '7BS4d9amKBMOvlonNGx14U', '7fvx6pdccpIicgEbNbBdrm', '06MDD2tGLJbN2URk3WzXAm', '11vpC3XmFb1LIP2ugl96lZ', '7silW8RiEOoLBgAg5JBCL1']",01ddP2AJtMhDdDCbbkorF0,158,False,30v7C0e5LT3UVvjkPjy05y,"Un ballo in maschera, Act II: Seguitemi",0.351,0.0797,-23.376,0.0717,0.977,7.6e-05,0.176,0.0632,150.0
"['1JOQXgYdQV2yfrhewqx96o', '3RUGMx9yxNg3lltGmkTB2I', '3Sty8LXPRxZC20V9jblPRq', '7BS4d9amKBMOvlonNGx14U', '7fvx6pdccpIicgEbNbBdrm', '06MDD2tGLJbN2URk3WzXAm', '11vpC3XmFb1LIP2ugl96lZ', '7silW8RiEOoLBgAg5JBCL1']",01ddP2AJtMhDdDCbbkorF0,306,False,2blUwugAhogqLbRJERPekE,"Un ballo in maschera, Act II: Ve', se di notte qui colla sposa (Renato/Amelia/Coro/Samuel/Tom)",0.439,0.106,-21.362,0.0547,0.98,0.00866,0.0672,0.281,146.0
"['1JOQXgYdQV2yfrhewqx96o', '3RUGMx9yxNg3lltGmkTB2I', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,129,False,5vGihuLKgPJZ9LGuANsbpH,"Un ballo in maschera, Act III, Scene 1: A tal colpa è nulla il pianto (Renato/Amelia)",0.407,0.118,-20.954,0.0574,0.985,0.000842,0.0937,0.179,73.0
"['1JOQXgYdQV2yfrhewqx96o', '3Sty8LXPRxZC20V9jblPRq', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,245,False,2gy1d88FV7HBAykfkaRPhk,"Un ballo in maschera, Act III, Scene 1: Morrò, ma prima in grazia (Amelia)",0.277,0.0602,-23.154,0.045,0.983,3.4e-06,0.0858,0.0389,88.0
"['1JOQXgYdQV2yfrhewqx96o', '3RUGMx9yxNg3lltGmkTB2I', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,111,False,7y52XDH6lFRCcGhPU9YiZr,"Un ballo in maschera, Act III, Scene 1: Alzati! là tuo figlio (Renato)",0.393,0.0731,-22.478,0.0439,0.979,0.00271,0.149,0.126,115.0
"['1JOQXgYdQV2yfrhewqx96o', '3RUGMx9yxNg3lltGmkTB2I', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,238,False,2HVFUj9WADTCfHGXrdbKjg,"Un ballo in maschera, Act III, Scene 1: Eri tu che macchiavi quell'anima...O dolcezze perdute! O memorie (Renato)",0.212,0.0638,-23.29,0.0464,0.986,0.0971,0.128,0.0702,172.0
"['1JOQXgYdQV2yfrhewqx96o', '3RUGMx9yxNg3lltGmkTB2I', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,142,False,4bxRaM6GbSr6J1lGBfm575,"Un ballo in maschera, Act III, Scene 1: Starn soli. Udite...(Renato/Tom/Samuel)",0.497,0.101,-22.158,0.0577,0.974,9.15e-05,0.116,0.326,129.0
"['1JOQXgYdQV2yfrhewqx96o', '3RUGMx9yxNg3lltGmkTB2I', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,45,False,1AhqDYRPckx6LXkMFaNcVd,"Un ballo in maschera, Act III, Scene 1: Dunque l'onta di tutti sol una (Renato/Tom/Samuel)",0.654,0.197,-19.52,0.0424,0.955,0.0229,0.575,0.817,93.0
"['1JOQXgYdQV2yfrhewqx96o', '4pU3BpenOZFEBzORx2YBJW', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,259,False,5KWfpJStkX8DFCEmi5fdOu,"Un ballo in maschera, Act III, Scene 1: D'una grazia vi supplico (Renato/Samuel/Tom/Amelia)",0.262,0.0662,-26.456,0.0468,0.96,0.0256,0.335,0.115,101.0
"['1JOQXgYdQV2yfrhewqx96o', '46ZUkG24ifb8FkbRFXSzK0', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,72,False,6sIk2qRyxrsIp4ZfY67gBT,"Un ballo in maschera, Act III, Scene 1: Qual è dunque l'eletto?...Ah! del Conte la morte si vuole! (Renato/Samuel/Tom/Amelia)",0.291,0.427,-15.691,0.101,0.936,0.0134,0.63,0.243,166.0
"['1JOQXgYdQV2yfrhewqx96o', '3RUGMx9yxNg3lltGmkTB2I', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,54,False,6GnsHAMrKT5ED3J8NXkDDk,"Un ballo in maschera, Act III, Scene 1: Il messaggio entri",0.505,0.0513,-25.475,0.0652,0.923,0.0,0.365,0.557,128.0
"['1JOQXgYdQV2yfrhewqx96o', '3RUGMx9yxNg3lltGmkTB2I', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,175,False,3h95MY0R85RetzZiu5gqVR,"Un ballo in maschera, Act III, Scene 1: Ah! Di che fulgor, che musiche (Renato/Oscar/Amelia/Samuel/Tom)",0.468,0.201,-18.168,0.0554,0.95,0.00724,0.296,0.489,74.0
"['1JOQXgYdQV2yfrhewqx96o', '4pU3BpenOZFEBzORx2YBJW', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,152,False,1aUbn5HS4T8fZEqqj3EJTo,"Un ballo in maschera, Act III, Scene 2: Forse la soglia attinee (Riccardo)",0.258,0.0607,-24.032,0.0451,0.983,0.00689,0.164,0.0506,144.0
"['1JOQXgYdQV2yfrhewqx96o', '4pU3BpenOZFEBzORx2YBJW', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,247,False,1GYUCp6YqR3FaTNX8FBrhC,"Un ballo in maschera, Act III, Scene 2: Ma se m'è forza perditi (Riccardo/Oscar)",0.289,0.176,-20.479,0.0555,0.981,0.0411,0.492,0.171,87.0
"['1JOQXgYdQV2yfrhewqx96o', '7BS4d9amKBMOvlonNGx14U', '3RUGMx9yxNg3lltGmkTB2I', '7fvx6pdccpIicgEbNbBdrm', '7iM92U98tqVMhn1x7bdu8g', '06MDD2tGLJbN2URk3WzXAm', '11vpC3XmFb1LIP2ugl96lZ', '7silW8RiEOoLBgAg5JBCL1']",01ddP2AJtMhDdDCbbkorF0,119,False,0gLQq3qXy9Pu9TBnjpVMsu,"Un ballo in maschera, Act III, Scene 3: Fervono amori e danze (Coro/Samuel/Renato/Tom/Oscar)",0.618,0.178,-21.413,0.173,0.967,0.000232,0.128,0.435,84.0
"['1JOQXgYdQV2yfrhewqx96o', '7iM92U98tqVMhn1x7bdu8g', '7silW8RiEOoLBgAg5JBCL1', '11vpC3XmFb1LIP2ugl96lZ']",01ddP2AJtMhDdDCbbkorF0,114,False,0uNA6it800xI7p79xSWTvO,"Un ballo in maschera, Act III, Scene 3: Saper vorreste di che si veste (Oscar)",0.357,0.0368,-22.452,0.0572,0.954,0.000193,0.843,0.298,83.0
"['1JOQXgYdQV2yfrhewqx96o', '3RUGMx9yxNg3lltGmkTB2I', '7iM92U98tqVMhn1x7bdu8g', '06MDD2tGLJbN2URk3WzXAm', '11vpC3XmFb1LIP2ugl96lZ', '7silW8RiEOoLBgAg5JBCL1']",01ddP2AJtMhDdDCbbkorF0,104,False,3sd9pfgpaNBUs2DWVXphD5,"Un ballo in maschera, Act III, Scene 3: Fervono amori e danze... (Coro/Renato/Oscar)",0.476,0.223,-18.789,0.185,0.95,0.00172,0.686,0.685,86.0
