artists_idxs,duration,explicit,track_idx,track_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
"['69QpU3oxl7zFDtfmWij4dn', '3nnwiLcxKNA53Gs8GvPxv6']",111800,False,3vcYnvlogJ3XMsMdCNSQWx,Je voulu baiser ma rebelle (4 voix),0.154,0.128,-20.694,0.0645,0.987,0.0,0.139,0.0796,76.0
"['69QpU3oxl7zFDtfmWij4dn', '3nnwiLcxKNA53Gs8GvPxv6']",137826,False,3nrWzha7Jhtk9phUojTUqE,"Je suis déshéritée (6 voix, luth)",0.154,0.179,-19.93,0.0578,0.991,0.0908,0.124,0.0921,98.0
"['69QpU3oxl7zFDtfmWij4dn', '12teY7D6tOIYkkwN2oRhhJ']",291000,False,65GOyILzGYhvGT0eHxs4dM,Troisième Fantaisie (5 violes),0.171,0.0434,-25.15,0.0395,0.96,0.961,0.108,0.284,127.0
"['69QpU3oxl7zFDtfmWij4dn', '3nnwiLcxKNA53Gs8GvPxv6']",113066,False,21SJD7cI1OuhEDYrGxB6ka,"Allons, allons gay (5 voix)",0.425,0.231,-17.349,0.0451,0.993,0.0,0.138,0.729,70.0
"['69QpU3oxl7zFDtfmWij4dn', '3nnwiLcxKNA53Gs8GvPxv6', '12teY7D6tOIYkkwN2oRhhJ']",120773,False,0hjIzj0KTNazMTgAXR9lLs,"Debat la nostre trill' en may (4 voix, 4 violes, luth)",0.636,0.159,-15.428,0.0339,0.984,7.58e-06,0.168,0.641,67.0
"['69QpU3oxl7zFDtfmWij4dn', '3nnwiLcxKNA53Gs8GvPxv6', '12teY7D6tOIYkkwN2oRhhJ']",368493,False,5ky2RIZ8hbiq1WtYq7aa09,"Mais qui es-tu (6 voix, 4 violes)",0.206,0.113,-20.621,0.0511,0.984,0.382,0.11,0.0993,129.0
['3yTNaLgtCufxUYDsWa5MpA'],122052,False,2pxQWFJ4hdDsC2OkHm0EIE,Cha La Head Cha La,0.41,0.118,-24.849,0.03,0.714,0.77,0.109,0.0664,95.0
['3yTNaLgtCufxUYDsWa5MpA'],109615,False,2jCNsh44p4mYm547U7lqXT,Dragon Ball Gt,0.467,0.242,-25.829,0.0518,0.558,0.723,0.108,0.129,156.0
['3yTNaLgtCufxUYDsWa5MpA'],120937,False,3aFUnfb5hlazRJO4pZihBb,Gohan Angers,0.258,0.241,-22.677,0.0435,0.347,0.769,0.111,0.0677,101.0
['3yTNaLgtCufxUYDsWa5MpA'],99661,False,4smwSwVYZE2HNM17uHcHKj,Heroic Battle,0.315,0.181,-22.152,0.0394,0.622,0.722,0.0984,0.0466,59.0
['3yTNaLgtCufxUYDsWa5MpA'],97016,False,6pyOJN1Gx7fppifijXbiJE,Ultra Instinct,0.488,0.0452,-25.302,0.0359,0.388,0.899,0.115,0.266,124.0
['3yTNaLgtCufxUYDsWa5MpA'],114216,False,3x0VmVR50xDa8tVuXkr90P,Piccolo Trains Gohan,0.351,0.134,-23.704,0.033,0.657,0.813,0.104,0.158,42.0
['3yTNaLgtCufxUYDsWa5MpA'],92530,False,7DISEWK9Dv48b7ArcVLcKK,Perfect Cell Theme,0.457,0.155,-24.611,0.0341,0.782,0.862,0.111,0.0691,83.0
['3yTNaLgtCufxUYDsWa5MpA'],91874,False,2EKsLJqMcfse46bo34aBwk,Vegeta - Super Saiyan,0.417,0.118,-25.853,0.0298,0.344,0.852,0.107,0.0382,96.0
['3yTNaLgtCufxUYDsWa5MpA'],104812,False,59JSU9vmnkMjYF5anpv1Gg,Chōzetsu Dynamic,0.333,0.178,-25.512,0.0381,0.841,0.895,0.118,0.046,80.0
['3rxeQlsv0Sc2nyYaZ5W71T'],326333,False,6HbtNse2sK65rFiowu7QPT,For Minors Only,0.451,0.492,-15.87,0.0522,0.353,0.737,0.335,0.701,116.0
['3rxeQlsv0Sc2nyYaZ5W71T'],441666,False,3osMb4Gijx7kmXOcDAm48L,Forgetful,0.394,0.2,-17.278,0.0345,0.964,0.563,0.67,0.165,122.0
['3rxeQlsv0Sc2nyYaZ5W71T'],599000,False,719XGPgzeS5xccQfCnSK2t,Blue Room,0.467,0.194,-15.195,0.0525,0.977,0.674,0.808,0.217,90.0
['3rxeQlsv0Sc2nyYaZ5W71T'],623000,False,0TlSkF5hGveXjLiwVR3bFV,Cheryl,0.619,0.316,-13.505,0.046,0.989,0.935,0.952,0.445,126.0
['3rxeQlsv0Sc2nyYaZ5W71T'],639000,False,2jh9qfTRqImKRt9oJiLfae,Cherokee,0.471,0.428,-11.979,0.0354,0.758,0.00404,0.639,0.545,136.0
['3rxeQlsv0Sc2nyYaZ5W71T'],419000,False,6ccH2P4RAHnitkSkZ7EKed,Dancing In The Dark,0.485,0.401,-11.123,0.0343,0.955,0.849,0.181,0.307,71.0
['3rxeQlsv0Sc2nyYaZ5W71T'],751000,False,4KxkZZuxmTcQhWPkE44CsR,Laura,0.424,0.312,-12.236,0.0328,0.955,0.821,0.215,0.185,132.0
['3rxeQlsv0Sc2nyYaZ5W71T'],799986,False,783NiBDqhLGFqQuZpZqrkx,Solar,0.237,0.553,-10.879,0.0613,0.935,0.421,0.357,0.401,93.0
['3xZBpeXHkSjTKQIR1OeKN0'],296440,False,3QVWKO7LbZkCmBbEjB51OK,The Violet Hour,0.46,0.545,-9.913,0.0287,0.000167,0.0341,0.0562,0.677,126.0
['3xZBpeXHkSjTKQIR1OeKN0'],130173,False,5iCSK7pFKLxtf93Zn7PMBl,Voices in the Mall,0.431,0.428,-10.723,0.0241,0.145,0.604,0.114,0.446,86.0
['3xZBpeXHkSjTKQIR1OeKN0'],231040,False,5Yd8SWZOhp8L1ueeMfJu4D,When You and I Were Young,0.316,0.573,-7.968,0.0267,0.000652,0.84,0.155,0.503,108.0
['3xZBpeXHkSjTKQIR1OeKN0'],293186,False,3qNauwGERLyjC9eo4NfuEo,Missing,0.521,0.374,-13.025,0.0274,0.166,0.556,0.167,0.641,103.0
['3xZBpeXHkSjTKQIR1OeKN0'],81920,False,6RvQdxnxyGvbP9K5dfveKg,Jamaican Rum Rhumba,0.317,0.366,-13.114,0.036,0.801,0.838,0.173,0.692,160.0
['3xZBpeXHkSjTKQIR1OeKN0'],264920,False,6rMrmDPY3EER8mF0yq3OyS,House on Fire,0.475,0.409,-12.005,0.0337,0.0212,0.00781,0.0886,0.578,76.0
['3xZBpeXHkSjTKQIR1OeKN0'],183066,False,6Hn7ZRPuAMhv3QFOz7tcki,Everybody's Gone,0.478,0.352,-11.147,0.0313,0.4,0.0216,0.254,0.481,86.0
['3xZBpeXHkSjTKQIR1OeKN0'],214546,False,0WoHbHvwMWA6dq4I18GPeD,Porcelain,0.495,0.46,-12.353,0.0481,0.196,0.197,0.137,0.303,121.0
['3xZBpeXHkSjTKQIR1OeKN0'],134720,False,3f9eDsjJzMq4eXQOFtEYNa,Haunted Melody,0.344,0.393,-12.422,0.034,0.646,0.217,0.362,0.377,67.0
['3xZBpeXHkSjTKQIR1OeKN0'],142333,False,5Nt29W0I0j2Ub3KnMOaXmS,Prelude,0.329,0.0185,-19.202,0.0391,0.984,0.405,0.119,0.346,103.0
['3xZBpeXHkSjTKQIR1OeKN0'],404933,False,1TkKhVGabEBFTxfT1linI8,Lamplight,0.341,0.342,-11.887,0.0322,0.285,0.248,0.24,0.364,118.0
['3xZBpeXHkSjTKQIR1OeKN0'],483440,False,1Mnsy3GcJxur30Zi4o8ybL,The House Always Wins,0.288,0.39,-12.096,0.0318,0.00237,0.529,0.117,0.689,81.0
['3xZBpeXHkSjTKQIR1OeKN0'],139146,False,0cIyYwvHsbngwYlLsyo3F4,Policeman Getting Lost,0.48,0.218,-15.983,0.0279,0.749,0.0501,0.111,0.393,89.0
"['2gClsBep1tt1rv1CN210SO', '2Mi20SSCqDqjMRsJXHD72f', '4hdiwtmc6OEFFxpSlwwmby', '0s7O03leh3CDPvzFu2qIaR', '7fxk9GTf8ATnzVYeZWdNWn', '66y2lgvpCde3bAEfR7yChR']",497666,False,1ReS4wajB3bLiY7HuG3Gu8,"Requiem, Op. 48: 1. Introitus: Requiem aeternam - Kyrie",0.0598,0.00928,-29.588,0.0443,0.975,0.898,0.105,0.0318,59.0
"['2gClsBep1tt1rv1CN210SO', '6ILd69yy67k6OU7cwpGNSl', '2Mi20SSCqDqjMRsJXHD72f', '4hdiwtmc6OEFFxpSlwwmby', '0s7O03leh3CDPvzFu2qIaR', '7fxk9GTf8ATnzVYeZWdNWn', '66y2lgvpCde3bAEfR7yChR']",527200,False,1XACL4dXXmHGXeeydvNqSp,"Requiem, Op. 48: 2. Offertorium: Domine Jesu Christe",0.143,0.0105,-31.782,0.038,0.971,0.786,0.101,0.0341,102.0
"['2gClsBep1tt1rv1CN210SO', '2Mi20SSCqDqjMRsJXHD72f', '4hdiwtmc6OEFFxpSlwwmby', '0s7O03leh3CDPvzFu2qIaR', '7fxk9GTf8ATnzVYeZWdNWn', '66y2lgvpCde3bAEfR7yChR']",180960,False,2qC2W1zmY0e52vDtpI0CrW,"Requiem, Op. 48: 3. Sanctus",0.0786,0.0106,-28.079,0.0428,0.963,0.899,0.164,0.0385,79.0
"['2gClsBep1tt1rv1CN210SO', '3uw6GzeL10NfFrcikMo9Na', '2Mi20SSCqDqjMRsJXHD72f', '4hdiwtmc6OEFFxpSlwwmby', '0s7O03leh3CDPvzFu2qIaR', '7fxk9GTf8ATnzVYeZWdNWn', '66y2lgvpCde3bAEfR7yChR']",227200,False,4vgbj3bXjIA70ALkqXNCYU,"Requiem, Op. 48: 4. Pie Jesu",0.16,0.00539,-31.552,0.0446,0.981,0.211,0.133,0.0392,96.0
"['2gClsBep1tt1rv1CN210SO', '2Mi20SSCqDqjMRsJXHD72f', '4hdiwtmc6OEFFxpSlwwmby', '0s7O03leh3CDPvzFu2qIaR', '7fxk9GTf8ATnzVYeZWdNWn', '66y2lgvpCde3bAEfR7yChR']",371666,False,20Q8SvYKVEDAASM5oo2wJE,"Requiem, Op. 48: 5. Agnus Dei",0.0615,0.00841,-28.019,0.0428,0.968,0.784,0.104,0.0367,59.0
"['2gClsBep1tt1rv1CN210SO', '6ILd69yy67k6OU7cwpGNSl', '2Mi20SSCqDqjMRsJXHD72f', '4hdiwtmc6OEFFxpSlwwmby', '0s7O03leh3CDPvzFu2qIaR', '7fxk9GTf8ATnzVYeZWdNWn', '66y2lgvpCde3bAEfR7yChR']",293306,False,4ncwtsKrqQyjFXgZkwdAJ3,"Requiem, Op. 48: 6. Libera me",0.0957,0.0734,-23.791,0.0406,0.972,0.332,0.24,0.0781,80.0
"['2gClsBep1tt1rv1CN210SO', '2Mi20SSCqDqjMRsJXHD72f', '4hdiwtmc6OEFFxpSlwwmby', '0s7O03leh3CDPvzFu2qIaR', '7fxk9GTf8ATnzVYeZWdNWn', '66y2lgvpCde3bAEfR7yChR']",202133,False,4U4XV44LvG8l9mLtmIqLI1,"Requiem, Op. 48: 7. In paradisum",0.157,0.0112,-40.614,0.0447,0.977,0.965,0.18,0.037,134.0
"['7Fph7U6qidZ2E97xKKsD4m', '2Mi20SSCqDqjMRsJXHD72f', '4hdiwtmc6OEFFxpSlwwmby', '0s7O03leh3CDPvzFu2qIaR', '7fxk9GTf8ATnzVYeZWdNWn']",205640,False,6ty3w9iuM73BmuMv2WOXSA,Requiem: Introït,0.143,0.0211,-31.069,0.045,0.984,0.946,0.0866,0.0386,140.0
"['7Fph7U6qidZ2E97xKKsD4m', '2Mi20SSCqDqjMRsJXHD72f', '4hdiwtmc6OEFFxpSlwwmby', '0s7O03leh3CDPvzFu2qIaR', '7fxk9GTf8ATnzVYeZWdNWn', '66y2lgvpCde3bAEfR7yChR']",212200,False,4e0OouBDO3Oc7Canc3erkv,Requiem: Kyrie,0.214,0.129,-19.587,0.0377,0.984,0.935,0.1,0.0728,51.0
"['7Fph7U6qidZ2E97xKKsD4m', '6ILd69yy67k6OU7cwpGNSl', '2Mi20SSCqDqjMRsJXHD72f', '4hdiwtmc6OEFFxpSlwwmby', '0s7O03leh3CDPvzFu2qIaR', '7fxk9GTf8ATnzVYeZWdNWn', '66y2lgvpCde3bAEfR7yChR']",483400,False,3Un8j7udursl3X1ScgImrV,Requiem: Domine Jesu Christe,0.154,0.049,-22.656,0.0445,0.958,0.0881,0.117,0.0441,139.0
"['7Fph7U6qidZ2E97xKKsD4m', '2Mi20SSCqDqjMRsJXHD72f', '4hdiwtmc6OEFFxpSlwwmby', '0s7O03leh3CDPvzFu2qIaR', '7fxk9GTf8ATnzVYeZWdNWn', '66y2lgvpCde3bAEfR7yChR']",161600,False,7D2i0aREsa8Zp1QmPeAf5H,Requiem: Sanctus,0.066,0.0576,-23.482,0.0402,0.966,0.308,0.098,0.15,75.0
"['7Fph7U6qidZ2E97xKKsD4m', '3uw6GzeL10NfFrcikMo9Na', '2Mi20SSCqDqjMRsJXHD72f', '4hdiwtmc6OEFFxpSlwwmby', '66y2lgvpCde3bAEfR7yChR', '02FtWBdhONdXDCU86eop1n']",259800,False,0lauIAhIt0Gkt9JUjxwf5b,Requiem: Pie Jesu,0.137,0.00717,-29.337,0.0493,0.969,0.00543,0.0718,0.0341,101.0
"['7Fph7U6qidZ2E97xKKsD4m', '2Mi20SSCqDqjMRsJXHD72f', '4hdiwtmc6OEFFxpSlwwmby', '0s7O03leh3CDPvzFu2qIaR', '7fxk9GTf8ATnzVYeZWdNWn', '66y2lgvpCde3bAEfR7yChR']",220133,False,19bwKVqgvHfcO0ckW36diz,Requiem: Agnus Dei,0.0599,0.0164,-32.802,0.0487,0.98,0.978,0.107,0.0376,62.0
"['7Fph7U6qidZ2E97xKKsD4m', '2Mi20SSCqDqjMRsJXHD72f', '4hdiwtmc6OEFFxpSlwwmby', '0s7O03leh3CDPvzFu2qIaR', '7fxk9GTf8ATnzVYeZWdNWn', '66y2lgvpCde3bAEfR7yChR']",244826,False,3O5U7Ho9oiEH8QkexAjrM3,Requiem: Lux Aeterna,0.0904,0.00644,-42.039,0.0403,0.96,0.313,0.0758,0.04,79.0
"['7Fph7U6qidZ2E97xKKsD4m', '6ILd69yy67k6OU7cwpGNSl', '2Mi20SSCqDqjMRsJXHD72f', '4hdiwtmc6OEFFxpSlwwmby', '0s7O03leh3CDPvzFu2qIaR', '7fxk9GTf8ATnzVYeZWdNWn', '66y2lgvpCde3bAEfR7yChR']",326000,False,3zMbqJsmEYcIIKAx6B7vRw,Requiem: Libera me,0.0844,0.0821,-20.551,0.0412,0.968,0.769,0.0717,0.0373,84.0
"['7Fph7U6qidZ2E97xKKsD4m', '2Mi20SSCqDqjMRsJXHD72f', '4hdiwtmc6OEFFxpSlwwmby', '0s7O03leh3CDPvzFu2qIaR', '7fxk9GTf8ATnzVYeZWdNWn', '66y2lgvpCde3bAEfR7yChR']",202840,False,3udAgkyHH6GNkFLIQIj8Yb,Requiem: In paradisum,0.131,0.00858,-36.928,0.0474,0.967,0.963,0.136,0.0331,90.0
['3vcFXwLEUdfWMu7gTQKyot'],335306,False,4LWb1ntBNqSt51vkiH30rT,Not Home Yet,0.664,0.578,-7.753,0.0247,0.44,3.6e-05,0.108,0.421,100.0
['3vcFXwLEUdfWMu7gTQKyot'],314120,False,2FgfRzSRG8tsKxy2YCWP0F,More To This Life,0.455,0.706,-7.688,0.0313,0.371,0.0,0.0766,0.251,90.0
['3vcFXwLEUdfWMu7gTQKyot'],270840,False,7EnicpJeMfNQEyqH7SnC80,The Great Adventure,0.609,0.908,-6.714,0.0314,0.0233,0.0,0.434,0.827,139.0
['3vcFXwLEUdfWMu7gTQKyot'],214600,False,2iIr0Vq5YWOK13OdGhse92,His Eyes,0.36,0.358,-9.716,0.0324,0.544,0.0,0.127,0.476,116.0
['3vcFXwLEUdfWMu7gTQKyot'],327080,False,1P3eDDydUXkKF98NfaSmDY,For The Sake Of The Call,0.634,0.736,-6.914,0.0274,0.294,0.0,0.296,0.541,107.0
['3vcFXwLEUdfWMu7gTQKyot'],253093,False,1gp6mkFO61oktoWozDCrD0,Heaven In The Real World,0.611,0.818,-6.21,0.0327,0.195,3.31e-06,0.134,0.538,121.0
['3vcFXwLEUdfWMu7gTQKyot'],298933,False,0tx35PkbtcatOQYId25ejK,Hiding Place,0.517,0.53,-7.691,0.0269,0.445,0.0,0.103,0.256,113.0
['3vcFXwLEUdfWMu7gTQKyot'],279400,False,1itH2f3QciWZgcIIR2Mwjx,His Strength Is Perfect,0.41,0.37,-8.433,0.0241,0.795,0.0,0.16,0.139,90.0
['3eFo5fMv53RYZBYlvT5Z6a'],262200,False,6Nzw06fYqYfK38LTDVOwdJ,When I Fall in Love,0.435,0.157,-17.76,0.0338,0.806,0.977,0.142,0.102,119.0
['3eFo5fMv53RYZBYlvT5Z6a'],309733,False,233M8NdQUDGVYtmnwXLTl0,What'll I Do?,0.258,0.099,-18.614,0.0307,0.952,0.168,0.0968,0.0624,79.0
['3eFo5fMv53RYZBYlvT5Z6a'],364853,False,5nSFmNF5oXrWGpLyuddi1A,No Ordinary Love,0.536,0.276,-16.785,0.0435,0.745,0.63,0.1,0.347,83.0
['3eFo5fMv53RYZBYlvT5Z6a'],201093,False,5uGt1AL02UAtz3KdLNAmP9,My Romance,0.128,0.0684,-15.122,0.0336,0.964,0.249,0.12,0.0401,83.0
['3eFo5fMv53RYZBYlvT5Z6a'],220173,False,7sg19oTE5mykjl05JnTLln,Let's Fall In Love,0.426,0.234,-13.01,0.031,0.841,0.935,0.111,0.231,142.0
['3eFo5fMv53RYZBYlvT5Z6a'],297200,False,5fuLASKHyOB696NtHrAvmW,Cinema Paradiso,0.317,0.0834,-16.651,0.035,0.879,0.409,0.0789,0.123,116.0
['3eFo5fMv53RYZBYlvT5Z6a'],275920,False,5zM4q55KKBR5eichzx7yCS,Someone to Watch over Me - Live,0.12,0.133,-16.626,0.0404,0.929,0.93,0.166,0.0892,74.0
['3eFo5fMv53RYZBYlvT5Z6a'],331493,False,6IjANd6DdvA6SbwbZD9REy,La Belle Dame Sans Regrets,0.565,0.351,-17.095,0.0418,0.495,0.565,0.165,0.248,150.0
['3eFo5fMv53RYZBYlvT5Z6a'],191386,False,4ULH1AWNK19lv8ksGsdd3H,Nearness Of You,0.302,0.118,-15.782,0.0401,0.968,0.977,0.129,0.142,113.0
['3eFo5fMv53RYZBYlvT5Z6a'],243453,False,4QyjpHl5dBUmIXjVes7zrl,How Love Should Be,0.311,0.159,-15.473,0.0375,0.887,2.72e-06,0.111,0.109,118.0
['3eFo5fMv53RYZBYlvT5Z6a'],248653,False,6nCx0VhKoarmZGQNuzTlkL,Make Someone Happy,0.326,0.205,-13.636,0.034,0.945,0.668,0.151,0.142,174.0
['3eFo5fMv53RYZBYlvT5Z6a'],293426,False,1JVSgm42Ye3pGHRrfeT1nf,One For My Baby,0.429,0.0777,-14.727,0.0339,0.986,0.965,0.0947,0.148,60.0
['3eFo5fMv53RYZBYlvT5Z6a'],284760,False,2pGKzJJjZ5Dhd6uLQv7hso,Time to Say Goodbye (Con te Partiro) - Live,0.111,0.132,-16.905,0.0417,0.956,0.893,0.101,0.0416,93.0
"['1g5nZfwrmjGs2wLKi3XHk2', '0ME87pLVGYie5MWSD5gomA', '1fwwl0jxv972y7OpKpL6Ax', '3aCRF9PEJRl9zDKKLedMAI']",491400,False,13AfAJ0sy65tlhSVUJFinv,"Morning, Communion & Evening Services in C Major, Op. 115: Te deum laudamus",0.159,0.0867,-24.793,0.0451,0.964,0.753,0.159,0.0452,60.0
"['1g5nZfwrmjGs2wLKi3XHk2', '0ME87pLVGYie5MWSD5gomA', '1fwwl0jxv972y7OpKpL6Ax', '3aCRF9PEJRl9zDKKLedMAI']",320040,False,6TrL62xDpk4SS5AUVoKLRN,"Morning, Communion & Evening Services in C Major, Op. 115: Benedictus",0.103,0.106,-24.677,0.0556,0.962,0.861,0.118,0.0386,75.0
"['1g5nZfwrmjGs2wLKi3XHk2', '1fwwl0jxv972y7OpKpL6Ax', '3aCRF9PEJRl9zDKKLedMAI']",205200,False,12QYHv8bc5Su1HRrFyiut9,"3 Latin Motets, Op. 38: Justorum animae",0.133,0.0286,-31.905,0.0413,0.991,0.649,0.0599,0.0384,80.0
"['1g5nZfwrmjGs2wLKi3XHk2', '1fwwl0jxv972y7OpKpL6Ax', '3aCRF9PEJRl9zDKKLedMAI']",124906,False,6EvlFwZ0VyuEljatbzRqzx,"3 Latin Motets, Op. 38: Coelos ascendit hodie",0.252,0.123,-25.935,0.0359,0.995,0.0159,0.311,0.368,97.0
"['1g5nZfwrmjGs2wLKi3XHk2', '1fwwl0jxv972y7OpKpL6Ax', '3aCRF9PEJRl9zDKKLedMAI']",215280,False,5PMIIUBRklIHvqSYNepiIW,"3 Latin Motets, Op. 38: Beati quorum via",0.174,0.0406,-30.754,0.0496,0.993,0.0881,0.0762,0.0373,123.0
"['1g5nZfwrmjGs2wLKi3XHk2', '0ME87pLVGYie5MWSD5gomA', '1fwwl0jxv972y7OpKpL6Ax', '3aCRF9PEJRl9zDKKLedMAI']",313200,False,1j8ouCkOjlzWvsbOA08OtO,"Morning, Communion & Evening Services in C Major, Op. 115: Magnificat",0.0958,0.0794,-24.374,0.0435,0.961,0.864,0.0985,0.0393,72.0
"['1g5nZfwrmjGs2wLKi3XHk2', '0ME87pLVGYie5MWSD5gomA', '1fwwl0jxv972y7OpKpL6Ax', '3aCRF9PEJRl9zDKKLedMAI']",207720,False,6c9atoDVNJXjAA7QECV6Ax,"Morning, Communion & Evening Services in C Major, Op. 115: Nunc dimittis",0.192,0.101,-24.178,0.0418,0.946,0.932,0.0754,0.0367,69.0
"['1g5nZfwrmjGs2wLKi3XHk2', '0ME87pLVGYie5MWSD5gomA', '1fwwl0jxv972y7OpKpL6Ax', '3aCRF9PEJRl9zDKKLedMAI']",115200,False,1s2x6t8n7z0tYbhShvUiqx,"Morning, Communion & Evening Services in C Major, Op. 115: Kyrie",0.0748,0.0206,-35.0,0.0503,0.984,0.406,0.0835,0.0392,176.0
"['1g5nZfwrmjGs2wLKi3XHk2', '0ME87pLVGYie5MWSD5gomA', '1fwwl0jxv972y7OpKpL6Ax', '3aCRF9PEJRl9zDKKLedMAI']",308880,False,1sgEQjFg6NiUh6vjnvSPcu,"Morning, Communion & Evening Services in C Major, Op. 115: Credo",0.174,0.0959,-24.71,0.044,0.961,0.702,0.0598,0.0392,97.0
"['1g5nZfwrmjGs2wLKi3XHk2', '0ME87pLVGYie5MWSD5gomA', '1fwwl0jxv972y7OpKpL6Ax', '3aCRF9PEJRl9zDKKLedMAI']",95760,False,4KsVhH2mmXmJxhzodFTmwM,"Morning, Communion & Evening Services in C Major, Op. 115: Sanctus",0.223,0.107,-22.508,0.044,0.939,0.983,0.104,0.0343,75.0
"['1g5nZfwrmjGs2wLKi3XHk2', '0ME87pLVGYie5MWSD5gomA', '1fwwl0jxv972y7OpKpL6Ax', '3aCRF9PEJRl9zDKKLedMAI']",106200,False,4xxtsBjHLumC5N24QeJL8B,"Morning, Communion & Evening Services in C Major, Op. 115: Benedictus",0.198,0.0502,-32.805,0.062,0.974,0.781,0.0989,0.0385,69.0
"['1g5nZfwrmjGs2wLKi3XHk2', '0ME87pLVGYie5MWSD5gomA', '1fwwl0jxv972y7OpKpL6Ax', '3aCRF9PEJRl9zDKKLedMAI']",151200,False,5lk6SaFmww7bMZNgmzyYNg,"Morning, Communion & Evening Services in C Major, Op. 115: Agnus Dei",0.17,0.0258,-34.851,0.0422,0.97,0.875,0.0715,0.0387,76.0
"['1g5nZfwrmjGs2wLKi3XHk2', '0ME87pLVGYie5MWSD5gomA', '1fwwl0jxv972y7OpKpL6Ax', '3aCRF9PEJRl9zDKKLedMAI']",209160,False,4x5Xdixe6BtV8n49RLk7qj,"Morning, Communion & Evening Services in C Major, Op. 115: Gloria",0.125,0.102,-24.382,0.041,0.956,0.951,0.0985,0.039,77.0
"['1g5nZfwrmjGs2wLKi3XHk2', '0ME87pLVGYie5MWSD5gomA']",205200,False,7iLr17FfZ1eTsca5JC5nYs,"6 Short Organ Preludes & Postludes, Op. 105: Organ Prelude in G Minor",0.193,0.000284,-42.828,0.0503,0.925,0.93,0.113,0.253,69.0
"['1g5nZfwrmjGs2wLKi3XHk2', '0ME87pLVGYie5MWSD5gomA', '1fwwl0jxv972y7OpKpL6Ax', '3aCRF9PEJRl9zDKKLedMAI']",251640,False,79H2CW3nyELxsNalN6MroN,"Morning, Communion & Evening Services in G Major, Op. 81: Magnificat",0.105,0.0868,-25.475,0.0499,0.946,0.716,0.107,0.0382,77.0
"['1g5nZfwrmjGs2wLKi3XHk2', '0ME87pLVGYie5MWSD5gomA', '1fwwl0jxv972y7OpKpL6Ax', '3aCRF9PEJRl9zDKKLedMAI']",262079,False,0uXue00SfFU8xhJMMYYhLR,"Morning, Communion & Evening Services in G Major, Op. 81: Nunc dimittis",0.0813,0.0772,-29.929,0.0517,0.866,0.448,0.178,0.0338,174.0
