artists_spotify_idxs,album_spotify_idx,duration,explicit,track_spotify_idx,track_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
['5182IjjIsneVpAFQWvpVIJ'],00EQK4jebCm6dPm6zC0jHH,80,False,5qUnHc0gcK88VzS0APZQ7Q,Miracle of the Sun,0.191,0.232,-13.485,0.0354,0.839,0.992,0.147,0.155,67.0
['5182IjjIsneVpAFQWvpVIJ'],00EQK4jebCm6dPm6zC0jHH,104,False,5eO1VlTjrOgvszimBNdxkC,Give Me All Your Love,0.331,0.796,-6.793,0.0534,0.0013,0.916,0.395,0.815,110.0
['5182IjjIsneVpAFQWvpVIJ'],00EQK4jebCm6dPm6zC0jHH,141,False,4c61rEM1OElXyaR6FaFthb,Be the Change,0.455,0.673,-7.726,0.0517,0.00926,6.82e-05,0.454,0.589,110.0
['5182IjjIsneVpAFQWvpVIJ'],00EQK4jebCm6dPm6zC0jHH,87,False,4V8sn4S37EB9sH9IQhg4Yd,"Be Yours, Be Mine",0.585,0.454,-9.715,0.0267,0.482,0.355,0.292,0.662,90.0
['5182IjjIsneVpAFQWvpVIJ'],00EQK4jebCm6dPm6zC0jHH,121,False,0sxfsLp9wurCRkjCtyMfmp,Baby I'm Here,0.51,0.586,-8.643,0.0405,0.259,5.02e-05,0.312,0.356,95.0
['5182IjjIsneVpAFQWvpVIJ'],00EQK4jebCm6dPm6zC0jHH,88,False,150ObAEvyywuevo0kJMocG,Buried Under Your Love,0.69,0.528,-9.776,0.0258,0.419,0.272,0.134,0.843,110.0
['5182IjjIsneVpAFQWvpVIJ'],00EQK4jebCm6dPm6zC0jHH,139,False,2SJqrwcJ9nZYdIHznR770T,Feeling Like a Puppet,0.362,0.729,-7.349,0.0545,0.019,4.35e-05,0.483,0.658,105.0
['5182IjjIsneVpAFQWvpVIJ'],00EQK4jebCm6dPm6zC0jHH,127,False,4CyTNyQWKrAjT5pk9ANVIA,Conviction,0.421,0.695,-7.801,0.0517,0.00256,1.34e-05,0.647,0.5,136.0
['5182IjjIsneVpAFQWvpVIJ'],00EQK4jebCm6dPm6zC0jHH,68,False,5GYiC9rJQb6Ru3ZGhn226Y,Sweet Jesus - Instrumental,0.375,0.543,-8.948,0.0402,0.0236,0.0001,0.244,0.43,139.0
['5ILrArfIV0tMURcHJN8Q07'],00XK8QzEWVh15siskDcpyQ,332,False,0WIFtiMHxh2uVfJpHY81ZL,Take It Easy,0.487,0.408,-11.033,0.0294,0.532,0.000624,0.221,0.116,135.0
['5ILrArfIV0tMURcHJN8Q07'],00XK8QzEWVh15siskDcpyQ,173,False,56X8SjPVUdqDAnS6WgsCpe,Willows,0.522,0.438,-10.007,0.0306,0.681,0.0118,0.114,0.419,119.0
['5ILrArfIV0tMURcHJN8Q07'],00XK8QzEWVh15siskDcpyQ,223,False,1Lhsa2eCWRWhMq24gTCkXC,House of Seven Swords,0.304,0.315,-10.733,0.0356,0.928,0.0204,0.0854,0.155,94.0
['5ILrArfIV0tMURcHJN8Q07'],00XK8QzEWVh15siskDcpyQ,196,False,2O5tsRbwuk7bzo6ceGyTgf,Operator,0.552,0.514,-9.402,0.0304,0.44,0.0687,0.167,0.218,132.0
['5ILrArfIV0tMURcHJN8Q07'],00XK8QzEWVh15siskDcpyQ,195,False,7GAh56pIAmW7jEFNUpvLQD,Blue Pool,0.239,0.461,-10.364,0.0341,0.952,0.000218,0.246,0.331,97.0
['5ILrArfIV0tMURcHJN8Q07'],00XK8QzEWVh15siskDcpyQ,241,False,0CjbdXP9HP5VEKUULmC2X4,Nothing Where Something Used to Be,0.652,0.462,-9.25,0.03,0.686,0.000221,0.0712,0.166,118.0
['5ILrArfIV0tMURcHJN8Q07'],00XK8QzEWVh15siskDcpyQ,196,False,7HV6amenMp25YX73CEZ75d,Matter of Time,0.514,0.34,-9.705,0.0274,0.869,0.0,0.183,0.226,142.0
['5ILrArfIV0tMURcHJN8Q07'],00XK8QzEWVh15siskDcpyQ,191,False,213UHYrVq4gTjarFVsZudY,Unlock the Lock,0.526,0.315,-11.071,0.0304,0.918,0.0106,0.106,0.148,125.0
['5ILrArfIV0tMURcHJN8Q07'],00XK8QzEWVh15siskDcpyQ,213,False,2dUm0lhClfYkY0wPILMk51,River,0.414,0.493,-7.269,0.0284,0.613,0.00155,0.117,0.211,108.0
['5ILrArfIV0tMURcHJN8Q07'],00XK8QzEWVh15siskDcpyQ,156,False,69blSFUmhVNnye7AZBpTIf,Ascension,0.324,0.116,-16.992,0.0363,0.964,0.888,0.0809,0.0443,74.0
['5ILrArfIV0tMURcHJN8Q07'],00XK8QzEWVh15siskDcpyQ,162,False,4cA7Gbs8CrRHvmRbUiErFd,Blue Pool (Live Living Room Session),0.432,0.374,-8.346,0.0261,0.911,0.0831,0.178,0.159,101.0
['5ILrArfIV0tMURcHJN8Q07'],00XK8QzEWVh15siskDcpyQ,170,False,1YPoBxac1BzLYfR4zypLt9,River (Live Living Room Session),0.489,0.318,-8.896,0.03,0.905,0.000414,0.255,0.396,124.0
['5ILrArfIV0tMURcHJN8Q07'],00XK8QzEWVh15siskDcpyQ,269,False,0CvZrPaWQpOKXOs5VUsEzZ,Take It Easy (Live Living Room Session),0.491,0.366,-8.316,0.0296,0.883,0.0133,0.11,0.301,131.0
['5ILrArfIV0tMURcHJN8Q07'],00XK8QzEWVh15siskDcpyQ,172,False,57J3Jk2T3I3NlmjnzZriuB,Willows (Live Living Room Session),0.23,0.361,-8.528,0.0352,0.962,0.00584,0.142,0.405,176.0
['5ILrArfIV0tMURcHJN8Q07'],00XK8QzEWVh15siskDcpyQ,180,False,7Kkl7Kr9KKXIqzFVrHAIsW,House of Seven Swords (Original Demo),0.344,0.247,-9.577,0.0331,0.991,0.443,0.0881,0.224,83.0
['5ILrArfIV0tMURcHJN8Q07'],00XK8QzEWVh15siskDcpyQ,195,False,1CfW4sko7JJKLQZr1nHKdY,Operator (Live Living Room Session),0.498,0.303,-9.319,0.0278,0.892,0.371,0.103,0.189,133.0
['5ILrArfIV0tMURcHJN8Q07'],00XK8QzEWVh15siskDcpyQ,191,False,3Xykd8gpueGx5aPpqufY8q,Unlock the Lock (Live Living Room Session),0.58,0.353,-9.126,0.029,0.937,0.168,0.0696,0.41,125.0
['5ILrArfIV0tMURcHJN8Q07'],00XK8QzEWVh15siskDcpyQ,232,False,6hBjCfoNlEjcqdFuggu1OJ,Nothing Where Something Used to Be (Live Living Room Session),0.468,0.356,-8.649,0.0306,0.868,0.149,0.104,0.226,116.0
"['5JG9GISYjRLQUJMH2C6iJ5', '6gEzJZrbm0F4ihvE9iXR9z', '6J2dPGeS2VqFZrpu7dhdZk']",00XeMtw9lHuOzG2stN4ny4,327,False,0y0C8qRqfrnGgTTPT5sMhg,Mania TDP / Nosso DNA (feat. Péricles & Chrigor) - Ao Vivo,0.413,0.734,-6.987,0.0584,0.574,0.0,0.388,0.887,127.0
['5JG9GISYjRLQUJMH2C6iJ5'],00XeMtw9lHuOzG2stN4ny4,156,False,1XCKlzIqaehohdUTihetGN,Cobertor de Orelha - Ao Vivo,0.611,0.849,-6.652,0.0415,0.773,0.0,0.982,0.907,80.0
"['5JG9GISYjRLQUJMH2C6iJ5', '6gEzJZrbm0F4ihvE9iXR9z', '6J2dPGeS2VqFZrpu7dhdZk']",00XeMtw9lHuOzG2stN4ny4,360,False,2uRwpWT3PmIFQRvqx3LPkN,Desliga e Vem / Gamei / Gandaia (feat. Péricles & Chrigor) - Ao Vivo,0.327,0.735,-6.474,0.046,0.737,0.0,0.96,0.817,80.0
['5JG9GISYjRLQUJMH2C6iJ5'],00XeMtw9lHuOzG2stN4ny4,203,False,2TUDgyVmsMhOk8C0OeZE4L,Antes Só do Que Mal Apaixonado - Ao Vivo,0.582,0.677,-7.501,0.0302,0.787,0.0,0.551,0.935,156.0
['5JG9GISYjRLQUJMH2C6iJ5'],00XeMtw9lHuOzG2stN4ny4,202,False,4aQHG7Cs0Eqt35PSWu9ilX,Tá de Parabéns - Ao Vivo,0.618,0.733,-7.328,0.0332,0.764,0.0,0.884,0.898,94.0
"['5JG9GISYjRLQUJMH2C6iJ5', '298XMK9Eevpk9rHiGJkXYr', '5jnbP9Tp4rXCLhYHsDfqtw']",00XeMtw9lHuOzG2stN4ny4,253,False,0MYSxFLcUIqB9E438JLxHU,Você em Mim / Ôa Ôa (feat. Márcio Art & Leandro Lehart) - Ao Vivo,0.576,0.693,-6.999,0.0464,0.754,0.0,0.938,0.812,84.0
['5JG9GISYjRLQUJMH2C6iJ5'],00XeMtw9lHuOzG2stN4ny4,300,False,1my3zKoxmeNpOn0ltcTT5S,Sobrenatural / Eu Nunca Amei Assim - Ao Vivo,0.564,0.763,-7.544,0.0304,0.762,0.0,0.896,0.865,84.0
['5JG9GISYjRLQUJMH2C6iJ5'],00XeMtw9lHuOzG2stN4ny4,234,False,0ScG8kxnidGAdI2OA8WSES,Se Eu Pudesse - Ao Vivo,0.543,0.63,-6.671,0.0307,0.734,0.0,0.972,0.544,152.0
['5JG9GISYjRLQUJMH2C6iJ5'],00XeMtw9lHuOzG2stN4ny4,244,False,4s4N935Z4XgvEmmIaZE83e,Duas Paixões / Shortinho Saint-Tropez - Ao Vivo,0.625,0.782,-8.933,0.0347,0.804,0.0,0.87,0.963,84.0
"['5JG9GISYjRLQUJMH2C6iJ5', '1Mp1Tq2Leagbr2kgkOanDx']",00XeMtw9lHuOzG2stN4ny4,225,False,4kU1Liztvq16IuxgFSSevT,Saudade de Nós / Coisas do Amor (Fã de Carteirinha) (feat. Dodo) - Ao Vivo,0.491,0.688,-7.911,0.042,0.767,0.0,0.946,0.939,88.0
['5JG9GISYjRLQUJMH2C6iJ5'],00XeMtw9lHuOzG2stN4ny4,192,False,6RjeBoaTPrMofrYIbfomVb,Fala Duvida - Ao Vivo,0.663,0.785,-7.097,0.0395,0.75,0.0,0.899,0.961,88.0
['5JG9GISYjRLQUJMH2C6iJ5'],00XeMtw9lHuOzG2stN4ny4,212,False,0OiO98ie6FDNTVXrUpPzIv,Viva a Vida - Ao Vivo,0.638,0.72,-7.499,0.0358,0.755,0.0,0.961,0.887,97.0
"['5JG9GISYjRLQUJMH2C6iJ5', '7hLjkyL9Pz9xtQNahzJZki']",00XeMtw9lHuOzG2stN4ny4,246,False,6zmVJUDLyjT58zS7nFwiyo,Não Foi a Tôa / Momentos (feat. Belo) - Ao Vivo,0.515,0.722,-6.539,0.0365,0.717,0.0,0.956,0.767,88.0
['5JG9GISYjRLQUJMH2C6iJ5'],00XeMtw9lHuOzG2stN4ny4,162,False,5str0t5OzpPbBWyMvomTXK,Deixa de Onda - Ao Vivo,0.66,0.671,-7.965,0.0648,0.743,0.0,0.663,0.945,82.0
"['5JG9GISYjRLQUJMH2C6iJ5', '0b2YHyqwdG24iZZEZSagrL']",00XeMtw9lHuOzG2stN4ny4,185,False,5OKmnlBQhekcgbvP7w9Oh1,Beijo Geladinho / Cohab City (feat. Netinho De Paula) - Ao Vivo,0.65,0.81,-5.43,0.0736,0.598,0.0,0.977,0.861,104.0
['5JG9GISYjRLQUJMH2C6iJ5'],00XeMtw9lHuOzG2stN4ny4,215,False,3C6NyzMbtr8lUh4J1vDPa4,Meu Mundo Caiu - Ao Vivo,0.512,0.78,-6.548,0.0397,0.66,0.0,0.565,0.92,168.0
"['5JG9GISYjRLQUJMH2C6iJ5', '3C46KtMg8M2HXzjSWEq2QE']",00XeMtw9lHuOzG2stN4ny4,432,False,6gpQp1Trz3KKm1WfTgy7z3,Brilho no Olhar / Agora Viu Que Perdeu e Chora / Retrato Cantado de um Amor (feat. Reinaldo) - Ao Vivo,0.328,0.755,-6.549,0.0456,0.628,0.0,0.975,0.736,94.0
['57MtJQ6Sc4tIxrXIhrqVJL'],00msGmEXW6w9iO7iAQ9D6l,209,False,445Dknv3A0DumwWxtvDXFD,Spinoza,0.564,0.939,-2.699,0.0348,0.025,0.252,0.332,0.804,93.0
['57MtJQ6Sc4tIxrXIhrqVJL'],00msGmEXW6w9iO7iAQ9D6l,201,False,6qMevNvMT8zOd9eXkrSNRB,Extra Free Year,0.65,0.639,-5.006,0.0413,0.0216,0.125,0.125,0.888,184.0
['57MtJQ6Sc4tIxrXIhrqVJL'],00msGmEXW6w9iO7iAQ9D6l,152,False,38l7Nk1H3qbxAs7mSdoYqD,Say When,0.714,0.696,-5.999,0.0944,0.486,1.91e-05,0.121,0.935,168.0
['57MtJQ6Sc4tIxrXIhrqVJL'],00msGmEXW6w9iO7iAQ9D6l,294,False,7hTlJtQH4PeetzcttAFMuX,You Got Me,0.909,0.87,-6.674,0.206,0.771,0.27,0.0982,0.814,157.0
['57MtJQ6Sc4tIxrXIhrqVJL'],00msGmEXW6w9iO7iAQ9D6l,224,False,1Pqq8w0TneuATX95mKx2JS,Put a Light On,0.691,0.769,-4.471,0.0286,0.0552,0.00011,0.061,0.494,100.0
['57MtJQ6Sc4tIxrXIhrqVJL'],00msGmEXW6w9iO7iAQ9D6l,194,False,7IgiACBYFZtgXUB70v8scU,I Never Know,0.613,0.616,-9.173,0.149,0.236,0.373,0.428,0.909,176.0
['57MtJQ6Sc4tIxrXIhrqVJL'],00msGmEXW6w9iO7iAQ9D6l,214,False,6oPz56aHcbEDyzDTZKJziF,Awake,0.932,0.541,-8.176,0.0508,0.103,0.0401,0.104,0.925,126.0
['57MtJQ6Sc4tIxrXIhrqVJL'],00msGmEXW6w9iO7iAQ9D6l,189,False,1cYnSTGbEdCvY7me21xQMu,Kemal,0.741,0.705,-6.222,0.0699,0.119,2.01e-05,0.129,0.826,93.0
['57MtJQ6Sc4tIxrXIhrqVJL'],00msGmEXW6w9iO7iAQ9D6l,161,False,1V5A4TEZs0wiQSahL1eHfp,I Used to Let You Get to Me,0.668,0.827,-5.51,0.0304,0.425,0.0115,0.0766,0.972,140.0
['57MtJQ6Sc4tIxrXIhrqVJL'],00msGmEXW6w9iO7iAQ9D6l,218,False,1vkt3CWcgJnmlHkBs1vB10,Durga II,0.839,0.502,-7.451,0.0348,0.508,0.0922,0.0953,0.743,129.0
['53e5Lp1qdqsYgfGL9YuW5p'],00us61xQNVUP4ws3tYRiTe,268,False,4Fsa4tkhJUpfRqQ2MPu1Yg,Give a reason,0.639,0.953,-5.93,0.0657,0.069,0.00699,0.0815,0.464,140.0
['53e5Lp1qdqsYgfGL9YuW5p'],00us61xQNVUP4ws3tYRiTe,270,False,2Cb9gzZT8dLO4kFf7WfsqV,~infinity~∞,0.539,0.978,-4.498,0.159,0.132,0.000101,0.0859,0.308,145.0
['53e5Lp1qdqsYgfGL9YuW5p'],00us61xQNVUP4ws3tYRiTe,274,False,0eCI3WNGlrIFBexpImojD5,Going History,0.637,0.94,-5.195,0.0833,0.271,0.000237,0.294,0.496,135.0
['53e5Lp1qdqsYgfGL9YuW5p'],00us61xQNVUP4ws3tYRiTe,300,False,4oi1Eh0hNwve0qgvUGihgm,Until Strawberry Sherbet,0.765,0.831,-7.881,0.0414,0.00552,0.00206,0.0247,0.935,130.0
['53e5Lp1qdqsYgfGL9YuW5p'],00us61xQNVUP4ws3tYRiTe,335,False,75XMJRMt1KZMMMoyJwguon,MIDNIGHT BLUE,0.505,0.986,-5.763,0.189,0.0271,0.00315,0.144,0.222,130.0
['53e5Lp1qdqsYgfGL9YuW5p'],00us61xQNVUP4ws3tYRiTe,308,False,6usiD7KBZeV3ptRtyEKE35,Touch Yourself,0.528,0.957,-5.977,0.0608,0.015,3.57e-05,0.0476,0.543,140.0
['53e5Lp1qdqsYgfGL9YuW5p'],00us61xQNVUP4ws3tYRiTe,301,False,7feOUCFxiOFDpfO2vX4Sky,raging waves,0.644,0.948,-5.005,0.107,0.341,0.000295,0.164,0.533,140.0
['53e5Lp1qdqsYgfGL9YuW5p'],00us61xQNVUP4ws3tYRiTe,296,False,1szKxn0L2hMFEn6NaXLsZy,~それから~,0.658,0.747,-5.572,0.027,0.288,6.44e-06,0.124,0.74,116.0
['53e5Lp1qdqsYgfGL9YuW5p'],00us61xQNVUP4ws3tYRiTe,250,False,2vPGPdMk8Z7wI7Vlru7ssY,Successful Mission,0.593,0.92,-6.192,0.0357,0.00987,0.0,0.0414,0.636,132.0
['53e5Lp1qdqsYgfGL9YuW5p'],00us61xQNVUP4ws3tYRiTe,288,False,5UsiUSBefKhh6XbTnizVwZ,Fine colorday,0.605,0.983,-4.515,0.0746,0.576,0.00537,0.332,0.448,145.0
['53e5Lp1qdqsYgfGL9YuW5p'],00us61xQNVUP4ws3tYRiTe,277,False,0oCRY7fDIURjYANo4VQj9v,Lively Motion,0.567,0.923,-5.095,0.0764,0.304,0.000411,0.0957,0.55,134.0
['53e5Lp1qdqsYgfGL9YuW5p'],00us61xQNVUP4ws3tYRiTe,350,False,0hkCPhc7IzsmOnwbOrZIRO,Proof of Myself,0.581,0.899,-5.508,0.0938,0.21,0.00356,0.361,0.301,138.0
['53e5Lp1qdqsYgfGL9YuW5p'],00us61xQNVUP4ws3tYRiTe,257,False,38mNCKA2o6DeFKTq6dLYfe,A HOUSE CAT,0.583,0.951,-6.093,0.0853,0.0803,0.0016,0.327,0.545,137.0
['53e5Lp1qdqsYgfGL9YuW5p'],00us61xQNVUP4ws3tYRiTe,275,False,01adOBOlGdqJjCNZI4JfKg,おやすみなさい 明日はおはよう,0.574,0.938,-6.098,0.0444,0.485,0.00604,0.323,0.765,155.0
['53e5Lp1qdqsYgfGL9YuW5p'],00us61xQNVUP4ws3tYRiTe,256,False,4flq45bE1fbUPIacE22wd5,虹色のSneaker,0.63,0.89,-5.307,0.072,0.141,0.0014,0.39,0.569,142.0
['5SE2sfwTpxL2vXRdG6H5PM'],014hDJu1AqO1bObTuxOyKB,262,False,44RyYMfwJhMvcunZrVEzcl,Portrait of a Modern Man,0.63,0.518,-11.793,0.0399,0.0375,0.511,0.258,0.757,131.0
['5SE2sfwTpxL2vXRdG6H5PM'],014hDJu1AqO1bObTuxOyKB,308,False,76Pt80HG3Rp0RdDxqSx5I6,Panic,0.613,0.692,-10.831,0.0424,0.000344,0.0126,0.092,0.823,131.0
['5SE2sfwTpxL2vXRdG6H5PM'],014hDJu1AqO1bObTuxOyKB,273,False,6fuff9EnQ68QiXxrMetnNF,Memory,0.517,0.293,-16.189,0.0503,0.122,0.222,0.496,0.389,79.0
['5SE2sfwTpxL2vXRdG6H5PM'],014hDJu1AqO1bObTuxOyKB,269,False,7722Qyp58EJnhtH0mB7yUa,The Flash,0.708,0.47,-10.89,0.0604,0.00223,0.0109,0.116,0.89,154.0
['5SE2sfwTpxL2vXRdG6H5PM'],014hDJu1AqO1bObTuxOyKB,323,False,1wbMXp37e6o5lsnkr6u2PI,The Time Is Running Down,0.608,0.71,-11.765,0.0388,0.00181,0.0545,0.225,0.825,156.0
['5SE2sfwTpxL2vXRdG6H5PM'],014hDJu1AqO1bObTuxOyKB,266,False,4h4c4YHylO9pRDAlgjrDWW,Happiness Pill,0.785,0.613,-10.124,0.0575,0.0956,0.0204,0.0369,0.858,129.0
['5SE2sfwTpxL2vXRdG6H5PM'],014hDJu1AqO1bObTuxOyKB,279,False,1f11QNs9oG46b4q7y5r2kN,Rendez-Vous,0.538,0.783,-9.345,0.0448,0.00353,0.68,0.0236,0.876,94.0
['5SE2sfwTpxL2vXRdG6H5PM'],014hDJu1AqO1bObTuxOyKB,376,False,5Yja1y5ddXiQltr7v6ML1B,1982,0.434,0.759,-11.297,0.0527,0.0056,0.941,0.067,0.588,143.0
['5SE2sfwTpxL2vXRdG6H5PM'],014hDJu1AqO1bObTuxOyKB,76,False,4Ae4JLKZAlPQkzTjkUJTH7,Portrait of a Modern Man - Outro,0.469,0.176,-21.937,0.0847,0.995,0.933,0.505,0.462,133.0
['5VsOThWOagH8C8gCvIy13k'],01MZQWAqB1bSqw5j60xYOF,222,False,22nG8mUU4LavkDzfB11ih8,Golden Train - Radio Edit,0.821,0.734,-6.9,0.0532,0.11,2.54e-05,0.0493,0.969,120.0
['5VsOThWOagH8C8gCvIy13k'],01MZQWAqB1bSqw5j60xYOF,324,False,4CLSPlbYWSdYmAeBi6dQI0,Golden Train (Dub),0.823,0.803,-7.734,0.04,0.0143,0.933,0.0865,0.806,120.0
['5VsOThWOagH8C8gCvIy13k'],01MZQWAqB1bSqw5j60xYOF,380,False,7k6AacNWer5SWK34VuQ3Ps,Golden Train - Club Mix,0.776,0.744,-7.551,0.049,0.00663,0.49,0.0392,0.808,120.0
['5VsOThWOagH8C8gCvIy13k'],01MZQWAqB1bSqw5j60xYOF,233,False,15GX9l3smlfbWIi7NL9cNU,Golden Train - Chad Valley Remix,0.555,0.734,-7.649,0.0312,8.04e-05,0.439,0.0572,0.106,101.0
['5VsOThWOagH8C8gCvIy13k'],01MZQWAqB1bSqw5j60xYOF,211,False,6xrhXHbHrBCQr28qVCtvKu,Golden Train - Kim Fai Remix Edit,0.588,0.726,-7.35,0.0325,0.00052,0.00997,0.0629,0.425,126.0
['5VsOThWOagH8C8gCvIy13k'],01MZQWAqB1bSqw5j60xYOF,432,False,6fsohGnGPUDUobN3XgU6Bv,Golden Train - Kim Fai Remix,0.595,0.604,-7.597,0.0407,0.000163,0.0208,0.0492,0.458,126.0
['5VsOThWOagH8C8gCvIy13k'],01MZQWAqB1bSqw5j60xYOF,349,False,3QzUdIWOA8VfGYdad0XVyC,Golden Train - Sam Sparro Remix,0.733,0.58,-7.22,0.0331,0.000384,0.0156,0.0869,0.518,120.0
['5VsOThWOagH8C8gCvIy13k'],01MZQWAqB1bSqw5j60xYOF,325,False,1DEE7Ko5SIDfXUwWhW7mrs,Golden Train - Boxed In Remix,0.719,0.732,-8.535,0.0522,0.0206,0.221,0.0993,0.796,120.0
['5VsOThWOagH8C8gCvIy13k'],01MZQWAqB1bSqw5j60xYOF,293,False,0LvaQiRJAHUWlguaahiZoF,Golden Train - Royal Palms Remix,0.678,0.841,-4.957,0.0286,0.0236,0.0113,0.106,0.71,120.0
['5VsOThWOagH8C8gCvIy13k'],01MZQWAqB1bSqw5j60xYOF,516,False,6cBTdpp7aGmFxExaJCEeuP,Golden Train - Diskjokke Remix,0.809,0.622,-8.16,0.0824,0.000425,0.152,0.027,0.58,120.0
['5VsOThWOagH8C8gCvIy13k'],01MZQWAqB1bSqw5j60xYOF,235,False,40FtelaeVQnZ3ufXZ2L3ba,Golden Train - Jakwob Remix,0.779,0.603,-10.21,0.0367,0.166,0.0167,0.117,0.329,132.0
['5SxEH2F4zqEUmRNsuEPlQ0'],02pRpF9XIPuJ8ejsqH3LV3,97,False,4xrVMRqENqRi9ffy5PtRNw,convenience,0.457,0.792,-9.264,0.0318,0.000555,0.908,0.188,0.554,131.0
['5SxEH2F4zqEUmRNsuEPlQ0'],02pRpF9XIPuJ8ejsqH3LV3,100,False,27euzghs7V1ANNRoOt1hG9,cook,0.206,0.276,-9.42,0.0432,0.697,0.811,0.373,0.03,112.0
['5SxEH2F4zqEUmRNsuEPlQ0'],02pRpF9XIPuJ8ejsqH3LV3,63,False,6XuvD9EjQywMXcxIRMibxF,customer,0.329,0.175,-18.768,0.0363,0.972,0.89,0.18,0.661,85.0
['5SxEH2F4zqEUmRNsuEPlQ0'],02pRpF9XIPuJ8ejsqH3LV3,108,False,7EoRfBjaTtMEwIFP1WlSGq,delicate,0.211,0.37,-8.869,0.0332,0.726,0.834,0.173,0.144,120.0
['5SxEH2F4zqEUmRNsuEPlQ0'],02pRpF9XIPuJ8ejsqH3LV3,81,False,0dCbaq99bDjlaNXeaFhRM1,experience,0.276,0.206,-17.14,0.0424,0.464,0.492,0.357,0.034,71.0
['5SxEH2F4zqEUmRNsuEPlQ0'],02pRpF9XIPuJ8ejsqH3LV3,89,False,4BMwT4XGpYW3hYymXQwXHY,full,0.804,0.427,-11.199,0.026,0.245,0.793,0.0622,0.815,98.0
['5SxEH2F4zqEUmRNsuEPlQ0'],02pRpF9XIPuJ8ejsqH3LV3,73,False,3Egm9udUQMDCivY9LUm5gi,instrument,0.735,0.712,-11.207,0.0485,0.665,0.746,0.132,0.911,171.0
"['58tsj94tcDnxNnMhHkIc2E', '561CsCzajozfNvm1jz6NYs']",0365J4a5XBXaLVwQD3vj6j,180,False,2uvZT4ChQ6fIeFtvZPiJmb,Nälkämaan laulu,0.387,0.76,-4.91,0.0628,0.0128,0.0,0.185,0.71,149.0
"['58tsj94tcDnxNnMhHkIc2E', '561CsCzajozfNvm1jz6NYs']",0365J4a5XBXaLVwQD3vj6j,229,False,52n1ERzncKXb7zXa3JKBk2,Olen suomalainen,0.546,0.875,-4.343,0.0751,0.0554,0.0,0.293,0.648,136.0
