artists_spotify_idxs,album_spotify_idx,duration,explicit,track_spotify_idx,track_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
['7oEkUINVIj1Nr3Wnj8tzqr'],01POTNbHnjVGEJtUX5cLgL,258,False,37iEW916YEEYuxRrA9WmX3,Despedida de solteira,0.714,0.617,-7.95,0.0423,0.17,0.0,0.703,0.803,144.0
['7oEkUINVIj1Nr3Wnj8tzqr'],01POTNbHnjVGEJtUX5cLgL,238,False,6KYLdmxVZgCA1BFOpANgzp,Os pais,0.692,0.586,-8.65,0.0403,0.145,0.0417,0.048,0.8,75.0
['7oEkUINVIj1Nr3Wnj8tzqr'],01POTNbHnjVGEJtUX5cLgL,249,False,3M9t8rvmoDbmV80UvppiTX,Não grude não,0.731,0.753,-9.337,0.041,0.481,8.56e-05,0.106,0.911,116.0
['7oEkUINVIj1Nr3Wnj8tzqr'],01POTNbHnjVGEJtUX5cLgL,195,False,2pFjRTGMh3xpEsQZV4cZdU,Formosa,0.609,0.726,-8.357,0.0531,0.513,0.289,0.0991,0.819,90.0
['7oEkUINVIj1Nr3Wnj8tzqr'],01POTNbHnjVGEJtUX5cLgL,214,False,2K3ipoSAjBk0T68SqlGpcd,Samba de Los Angeles,0.766,0.56,-9.628,0.0484,0.305,4.32e-06,0.185,0.625,100.0
['7oEkUINVIj1Nr3Wnj8tzqr'],01POTNbHnjVGEJtUX5cLgL,244,False,1uepkfNm3wQhahAXbIqlx4,La renaissance africaine,0.858,0.883,-6.419,0.0382,0.185,0.00188,0.121,0.983,120.0
['7oEkUINVIj1Nr3Wnj8tzqr'],01POTNbHnjVGEJtUX5cLgL,208,False,3HE8oanG92t41ZlfUOZK7S,Olho mágico,0.756,0.438,-9.728,0.0436,0.773,0.0,0.085,0.529,146.0
['7oEkUINVIj1Nr3Wnj8tzqr'],01POTNbHnjVGEJtUX5cLgL,241,False,6fht7Ses5AozNNE5x6Xtzw,Não tenho medo da morte,0.592,0.41,-9.31,0.0285,0.619,0.0,0.359,0.195,126.0
['7oEkUINVIj1Nr3Wnj8tzqr'],01POTNbHnjVGEJtUX5cLgL,189,False,4RFn4VTxB0PJDPE9u50Rs0,Amor de carnaval,0.671,0.514,-11.752,0.055,0.898,0.267,0.141,0.763,89.0
['7oEkUINVIj1Nr3Wnj8tzqr'],01POTNbHnjVGEJtUX5cLgL,200,False,0g1XYHNZYydfXheBZHFfmj,Gueixa no tatame,0.758,0.486,-9.892,0.0637,0.505,6.75e-05,0.152,0.567,170.0
['7oEkUINVIj1Nr3Wnj8tzqr'],01POTNbHnjVGEJtUX5cLgL,254,False,6H2SY3vMMNhjSsSTfkD6Hr,A faca e o queijo,0.601,0.285,-10.807,0.0365,0.819,8.16e-05,0.112,0.295,142.0
['7oEkUINVIj1Nr3Wnj8tzqr'],01POTNbHnjVGEJtUX5cLgL,206,False,4Vuv1OpjIA683dVCg14Rgt,Outros viram,0.766,0.153,-14.686,0.0389,0.922,0.00101,0.106,0.368,144.0
['7oEkUINVIj1Nr3Wnj8tzqr'],01POTNbHnjVGEJtUX5cLgL,255,False,3TlAGuqUc2lnSkeN8T86V1,Canô,0.697,0.704,-8.621,0.0298,0.0808,0.000117,0.0545,0.838,105.0
['7oEkUINVIj1Nr3Wnj8tzqr'],01POTNbHnjVGEJtUX5cLgL,412,False,4xZeOJy7L4kYNm5JMpjImG,Máquina de ritmo,0.718,0.592,-11.064,0.0488,0.431,0.362,0.0983,0.689,90.0
['7oEkUINVIj1Nr3Wnj8tzqr'],01POTNbHnjVGEJtUX5cLgL,373,False,24sXyXWws4n0rASrNYBqqG,Banda larga cordel,0.752,0.824,-7.292,0.0628,0.198,2.55e-05,0.288,0.936,102.0
['7oEkUINVIj1Nr3Wnj8tzqr'],01POTNbHnjVGEJtUX5cLgL,292,False,6uPeKgD38wII8D1IbWaz7k,O oco do mundo,0.708,0.755,-7.163,0.13,0.0349,1.17e-05,0.232,0.298,105.0
['7oEkUINVIj1Nr3Wnj8tzqr'],01POTNbHnjVGEJtUX5cLgL,201,False,1KpE2PHUlotow7oy7Ni2r3,Others Saw It,0.738,0.114,-14.984,0.0438,0.94,0.000382,0.107,0.337,144.0
['7uykqYYhDUugFJgKZWXIWq'],02ZPW0i7TqAVh2gVU7tlBs,270,False,2XFKrp63clM83fdgvjPjw0,I Need Your Love,0.579,0.904,-6.722,0.124,0.107,0.0,0.118,0.545,117.0
['7uykqYYhDUugFJgKZWXIWq'],02ZPW0i7TqAVh2gVU7tlBs,272,False,7D8KSlPNgq7FcqoibLstaH,You're the One,0.767,0.728,-5.138,0.0317,0.00564,0.041,0.336,0.592,112.0
['7uykqYYhDUugFJgKZWXIWq'],02ZPW0i7TqAVh2gVU7tlBs,53,False,2QPsatyZG1rz72aOn2Uz7G,Gotta Fly Interlude,0.741,0.295,-18.031,0.832,0.994,0.735,0.134,0.763,118.0
['7uykqYYhDUugFJgKZWXIWq'],02ZPW0i7TqAVh2gVU7tlBs,302,False,7GGNKzy7sFbuvWRPnigJcK,Gotta Fly,0.738,0.743,-6.804,0.0306,0.0572,0.489,0.145,0.903,128.0
['7uykqYYhDUugFJgKZWXIWq'],02ZPW0i7TqAVh2gVU7tlBs,267,False,79FV56268AqhlltImHdq5S,Givin Love to You,0.538,0.696,-7.211,0.0395,0.25,0.0,0.0634,0.58,84.0
['7uykqYYhDUugFJgKZWXIWq'],02ZPW0i7TqAVh2gVU7tlBs,312,False,5xdSbtCJgsO2PE4XL4RpmN,Ride,0.743,0.72,-5.998,0.0451,0.0375,0.0176,0.0423,0.839,109.0
['7uykqYYhDUugFJgKZWXIWq'],02ZPW0i7TqAVh2gVU7tlBs,206,False,1H0HDPDtgPA4yy1LLzbhc8,Someday We'll All Be Free,0.672,0.887,-5.526,0.0912,0.371,5.41e-05,0.39,0.655,104.0
['7uykqYYhDUugFJgKZWXIWq'],02ZPW0i7TqAVh2gVU7tlBs,265,False,4jfalL0FaV8Abec3JmiCCO,I Can Feel It,0.6,0.793,-7.453,0.0308,0.000897,0.00235,0.0753,0.647,100.0
['7uykqYYhDUugFJgKZWXIWq'],02ZPW0i7TqAVh2gVU7tlBs,282,False,5No5wr8XIHBFGhckpSxBok,Time to Celebrate,0.69,0.793,-6.704,0.0893,0.0173,0.0,0.168,0.842,123.0
['7uykqYYhDUugFJgKZWXIWq'],02ZPW0i7TqAVh2gVU7tlBs,389,False,59PBCApYNAx9Qy2eWQ4pgJ,No Stopping,0.714,0.949,-7.698,0.0468,0.142,0.903,0.0842,0.939,120.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,262,False,6ADCBr59IpB9lZHuE5pmfz,Responsoria: Feria V - In Coena Domini / In I Nocturno: Responsorium 1,0.166,0.15,-25.422,0.0396,0.991,0.00292,0.113,0.0355,130.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,263,False,2OCpURvmIEc3NMpZDAIoS1,Responsoria: Feria V - In Coena Domini / In I Nocturno: Responsorium 2,0.175,0.0874,-25.737,0.0381,0.988,0.0936,0.108,0.034,135.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,416,False,6Zbd8j4GhQ0gCCCxObqO6Q,Responsoria: Feria V - In Coena Domini / In I Nocturno: Responsorium 3,0.138,0.176,-25.019,0.0447,0.991,0.196,0.0718,0.0349,86.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,211,False,6SuKtTpXEpc4fs5lFmwA5g,Responsoria: Feria V - In Coena Domini / In II Nocturno: Responsorium 4,0.183,0.154,-23.56,0.0364,0.98,0.016,0.124,0.0395,134.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,154,False,6lRqelsknTQZHKM1nKDmJN,Responsoria: Feria V - In Coena Domini / In II Nocturno: Responsorium 5,0.163,0.129,-23.81,0.0374,0.99,0.293,0.125,0.0386,138.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,276,False,1Rc2xsA1k76t00LElbHRrV,Responsoria: Feria V - In Coena Domini / In II Nocturno: Responsorium 6,0.118,0.168,-22.716,0.0413,0.99,0.328,0.0959,0.0356,92.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,285,False,5ax7eXYvLJBXJTFxdfh6AO,Responsoria: Feria V - In Coena Domini / In III Nocturno: Responsorium 7,0.0915,0.139,-24.009,0.0367,0.989,0.176,0.125,0.0388,81.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,171,False,41U2tH68CvdD9fMM9SB3dN,Responsoria: Feria V - In Coena Domini / In III Nocturno: Responsorium 8,0.188,0.163,-24.011,0.0383,0.98,0.0208,0.104,0.0395,131.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,287,False,5C1tP6axbGRj1SjaT5cxp3,Responsoria: Feria V - In Coena Domini / In III Nocturno: Responsorium 9,0.1,0.155,-24.43,0.0466,0.984,0.0617,0.132,0.036,178.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,210,False,7MkRlO1WxydPhsRoVtTilQ,Responsoria: Feria VI - In Parasceve / In I Nocturno: Responsorium 1,0.182,0.184,-20.953,0.0404,0.989,0.198,0.125,0.0465,105.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,178,False,7CzHck57OuCc9EQrkez9Ig,Responsoria: Feria VI - In Parasceve / In I Nocturno: Responsorium 2,0.176,0.235,-22.356,0.0463,0.988,0.167,0.113,0.0666,146.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,291,False,0g58hxSbUsQbO7omlhuWa1,Responsoria: Feria VI - In Parasceve / In I Nocturno: Responsorium 3,0.0984,0.109,-23.733,0.0487,0.992,0.682,0.0865,0.0369,81.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,189,False,7qbzZG5kgQ6WDSsFpxJKcR,Responsoria: Feria VI - In Parasceve / In II Nocturno: Responsorium 4,0.226,0.105,-26.347,0.0432,0.987,0.494,0.117,0.0441,72.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,279,False,09kPTRAAruxrCuBHAoKj2t,Responsoria: Feria VI - In Parasceve / In II Nocturno: Responsorium 5,0.167,0.0705,-23.614,0.0376,0.989,0.0573,0.101,0.0322,130.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,396,False,592iBPIrvWLFf4jRIilaGK,Responsoria: Feria VI - In Parasceve / In II Nocturno: Responsorium 6,0.177,0.14,-25.809,0.044,0.987,0.0588,0.0811,0.0399,105.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,134,False,7FmSBnvo9Ryi9Dl8IIF6SE,Responsoria: Feria VI - In Parasceve / In III Nocturno: Responsorium 7,0.174,0.167,-23.883,0.0364,0.989,0.0258,0.0522,0.154,73.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,212,False,01NxYOgKL7VfY0MJRXZjCH,Responsoria: Feria VI - In Parasceve / In III Nocturno: Responsorium 8,0.214,0.133,-26.172,0.0348,0.99,0.699,0.12,0.115,88.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,372,False,5lz1QAJukznO2WHwf4I11a,Responsoria: Feria VI - In Parasceve / In III Nocturno: Responsorium 9,0.165,0.0786,-25.753,0.0371,0.989,0.203,0.0864,0.0313,132.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,197,False,6vhayunYOy3112ajFO4eIf,Responsoria: Sabbato Sancto / In I Nocturno: Responsorium 1,0.178,0.128,-22.793,0.0404,0.989,0.00448,0.396,0.0384,94.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,188,False,2YrOd2BTU7T2sU3mJV0g59,Responsoria: Sabbato Sancto / In I Nocturno: Responsorium 2,0.179,0.139,-22.005,0.0391,0.983,0.29,0.0657,0.0367,128.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,263,False,1PxPiuQ5oxn9YCHHdS2EFY,Responsoria: Sabbato Sancto / In I Nocturno: Responsorium 3,0.194,0.184,-20.352,0.0407,0.987,0.0146,0.182,0.0396,131.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,184,False,0cmLKdKnqE6NTMtfDj70wz,Responsoria: Sabbato Sancto / In II Nocturno: Responsorium 4,0.104,0.207,-20.728,0.0459,0.979,0.000106,0.0651,0.0738,47.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,221,False,6yuGQmNu8N265logwIKw3Y,Responsoria: Sabbato Sancto / In II Nocturno: Responsorium 5,0.137,0.0769,-26.748,0.0377,0.991,0.0239,0.149,0.0308,79.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,309,False,6dttFbqaBK0JAoG5ZAwYU2,Responsoria: Sabbato Sancto / In II Nocturno: Responsorium 6,0.167,0.0871,-25.937,0.0416,0.991,0.406,0.138,0.0317,74.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,117,False,10lv74z0sl6eYTmiafEOVD,Responsoria: Sabbato Sancto / In III Nocturno: Responsorium 7,0.227,0.198,-21.893,0.0436,0.989,0.298,0.0953,0.127,119.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,222,False,5tTgvb1mAxQ3KJ5hWfoJPS,Responsoria: Sabbato Sancto / In III Nocturno: Responsorium 8,0.131,0.0521,-23.477,0.0409,0.982,0.0304,0.0581,0.0323,67.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,272,False,3NQ4W9NGqDVKDkVJGZ4I3Y,Responsoria: Sabbato Sancto / In III Nocturno: Responsorium 9,0.185,0.108,-24.98,0.0402,0.991,0.0366,0.142,0.0501,104.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,296,False,3mx5BSQrnG9ugvEjZS6Dj5,Benedictus,0.112,0.0725,-26.828,0.0502,0.985,0.0397,0.146,0.0395,65.0
"['7wi1x9DxLtqnhzJIQa7JQF', '0L8W3JzyTX29RLKZgc3bqS']",031Vhx71seHacFKaHAEm4O,545,False,67ko5MRGfYHBCB7fgOQzaQ,Miserere,0.212,0.0729,-26.828,0.0406,0.984,0.0133,0.109,0.035,131.0
"['3JR7XHCqO52xgdzJnqNFXy', '7uXaJgbgn89DsKzTjdKMpH']",03WF9TYfaef51Pgx88gjsg,281,False,0wsyzfA0EBbpD6qpl6Ssvl,U-Bahn,0.714,0.816,-8.658,0.0329,0.256,0.2,0.0695,0.795,128.0
"['3JR7XHCqO52xgdzJnqNFXy', '7uXaJgbgn89DsKzTjdKMpH']",03WF9TYfaef51Pgx88gjsg,303,False,4eNrI5qcYtYHbCFIw5cu5p,Slick Senorita,0.61,0.575,-8.364,0.0399,0.0984,0.000636,0.138,0.532,121.0
