artists_spotify_idxs,album_spotify_idx,duration,explicit,track_spotify_idx,track_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
"['7u6Gx54gVoqectnH929a5C', '6roHEyIYylBfbgDyOq7lGL']",00nLTz0ilICXaj7W0NIpcv,235,False,2cbynZEkv8AkZnLF9NAaF3,幽雅に咲かせ、墨染の桜 ~ Border of Life(東方妖々夢)PIANO,0.356,0.131,-19.21,0.0387,0.983,0.931,0.109,0.0554,125.0
"['7u6Gx54gVoqectnH929a5C', '6roHEyIYylBfbgDyOq7lGL']",00nLTz0ilICXaj7W0NIpcv,198,False,5w41re2jJzaIz9mpkfh3lt,ボーダーオブライフ(東方妖々夢)PIANO,0.16,0.484,-11.604,0.0379,0.9,0.969,0.0975,0.106,152.0
"['7u6Gx54gVoqectnH929a5C', '6roHEyIYylBfbgDyOq7lGL']",00nLTz0ilICXaj7W0NIpcv,218,False,6ZmputQnUQR4Igz8ENWUNv,ネクロファンタジア(東方妖々夢)PIANO,0.544,0.263,-17.41,0.0329,0.969,0.88,0.223,0.25,100.0
"['7u6Gx54gVoqectnH929a5C', '6roHEyIYylBfbgDyOq7lGL']",00nLTz0ilICXaj7W0NIpcv,177,False,2nAhpR9jZGm9gbJL9vSpY3,さくらさくら ~ Japanize Dream...(東方妖々夢)PIANO,0.646,0.0356,-21.351,0.0477,0.995,0.79,0.146,0.359,75.0
"['7u6Gx54gVoqectnH929a5C', '6roHEyIYylBfbgDyOq7lGL']",00nLTz0ilICXaj7W0NIpcv,360,False,2yZyJw6Fan762wIPGzVenV,ピアノのための東方夜想曲集「Ju-roku-zakura」MIX,0.346,0.273,-14.742,0.0308,0.958,0.902,0.0871,0.0415,75.0
['7vDy8i8XeT4KIHiHHyK68E'],01KEDbzXpK5IUPYYUMTb2w,20,True,2tTKII2MggDaniV7tOqZjw,Intro,0.713,0.885,-11.46,0.911,0.784,0.0,0.83,0.459,35.0
['7vDy8i8XeT4KIHiHHyK68E'],01KEDbzXpK5IUPYYUMTb2w,180,True,0VzmeNxTMotBhcEKnqoZBj,Round After Round,0.681,0.852,-8.383,0.359,0.023,0.0,0.224,0.829,128.0
['7vDy8i8XeT4KIHiHHyK68E'],01KEDbzXpK5IUPYYUMTb2w,157,True,4ZE5q5ggOxLAPYbhTkHwKT,Blue Devil,0.894,0.47,-14.311,0.186,0.276,2.34e-06,0.0902,0.379,104.0
"['7vDy8i8XeT4KIHiHHyK68E', '50DchbKTiJU56SYmIRSJCI']",01KEDbzXpK5IUPYYUMTb2w,157,True,0ZoJcKE06AqJ0dC63D90qd,Been from the Gang,0.895,0.565,-8.724,0.302,0.0684,0.0,0.085,0.283,105.0
"['7vDy8i8XeT4KIHiHHyK68E', '5yT43vQegpaIUdaLp4jwXX']",01KEDbzXpK5IUPYYUMTb2w,201,True,0UKsam3eZ16tEVmPT4xtCi,Show Me,0.767,0.534,-6.694,0.391,0.462,0.0,0.265,0.104,100.0
['7vDy8i8XeT4KIHiHHyK68E'],01KEDbzXpK5IUPYYUMTb2w,201,True,7H7E4zOxi7cVCYYdGfrKst,Summer 16,0.874,0.495,-9.368,0.29,0.589,0.0,0.158,0.585,97.0
['7vDy8i8XeT4KIHiHHyK68E'],01KEDbzXpK5IUPYYUMTb2w,172,True,3T91e99aQjXomyKkkqgz35,Day1k,0.891,0.449,-11.276,0.449,0.386,0.0,0.0727,0.0503,102.0
"['7vDy8i8XeT4KIHiHHyK68E', '5a9jbP96ZRy1Olan4epgKg']",01KEDbzXpK5IUPYYUMTb2w,175,True,5fNBxYmU0Ai9MSHld2OlR8,Pressure,0.808,0.653,-8.681,0.345,0.511,0.0,0.265,0.674,97.0
"['7vDy8i8XeT4KIHiHHyK68E', '1wUghwV1yYbA9o5Pky7d59']",01KEDbzXpK5IUPYYUMTb2w,124,True,6k4PhdaAhFj2IpLtBmtMYr,Ride Out,0.941,0.437,-12.58,0.427,0.14,0.0,0.107,0.827,105.0
['7vDy8i8XeT4KIHiHHyK68E'],01KEDbzXpK5IUPYYUMTb2w,197,True,5wRmAwXsiqBickXBLQDiv2,Outro,0.67,0.54,-7.762,0.514,0.115,0.0,0.092,0.277,99.0
"['7u6Gx54gVoqectnH929a5C', '6roHEyIYylBfbgDyOq7lGL']",01dA0fHaOJm35C7neX7hHh,282,False,2fZbuElahGJhpWJ1gCKSiY,遠野幻想物語 -序曲-,0.146,0.707,-8.326,0.0458,0.00382,0.0132,0.0994,0.0641,92.0
"['7u6Gx54gVoqectnH929a5C', '6roHEyIYylBfbgDyOq7lGL']",01dA0fHaOJm35C7neX7hHh,326,False,1aGBUOfwB0Hjxd5MJ0ynam,CAUTION!! -霊知の太陽信仰 ~ Nuclear Fusion-,0.165,0.815,-7.549,0.0726,0.545,0.000139,0.136,0.337,82.0
"['7u6Gx54gVoqectnH929a5C', '6roHEyIYylBfbgDyOq7lGL']",01dA0fHaOJm35C7neX7hHh,269,False,0tNW62DpW1fexMQW97Aah5,Spark'n -恋色マスタースパーク-,0.296,0.882,-6.92,0.0677,0.00253,0.0,0.331,0.455,175.0
"['7u6Gx54gVoqectnH929a5C', '6roHEyIYylBfbgDyOq7lGL']",01dA0fHaOJm35C7neX7hHh,290,False,0Eqf0Fm24hZWuiY6gEL11D,即興竹取管弦想 -竹取飛翔 ~ Lunatic Princess-,0.26,0.55,-7.377,0.0416,0.951,0.645,0.282,0.317,152.0
"['7u6Gx54gVoqectnH929a5C', '6roHEyIYylBfbgDyOq7lGL']",01dA0fHaOJm35C7neX7hHh,213,False,4ZQIEwoWLYoeU4Pm7Im7Za,紅い旋律 -ほおずきみたいに紅い魂-,0.512,0.901,-9.344,0.0672,3.78e-05,0.644,0.0778,0.628,160.0
"['7u6Gx54gVoqectnH929a5C', '6roHEyIYylBfbgDyOq7lGL']",01dA0fHaOJm35C7neX7hHh,333,False,4jqrsccynYWpbiCkG7eEG7,即興上海三人娘 -上海紅茶館 ~ Chinese Tea-,0.136,0.374,-9.431,0.0375,0.928,0.157,0.123,0.129,84.0
"['7u6Gx54gVoqectnH929a5C', '6roHEyIYylBfbgDyOq7lGL']",01dA0fHaOJm35C7neX7hHh,325,False,65RQdbF6j5GYir5uihgOzA,知的なRactgirl -ラクトガール ~ 少女密室-,0.232,0.577,-9.894,0.0354,0.885,0.742,0.121,0.121,159.0
"['7u6Gx54gVoqectnH929a5C', '6roHEyIYylBfbgDyOq7lGL']",01dA0fHaOJm35C7neX7hHh,221,False,2HYfVKshJcCY8zUUK6vCf3,Rose -幽雅に咲かせ、墨染の桜 ~ Border of Life-,0.185,0.689,-5.81,0.0401,0.738,0.0296,0.0934,0.208,129.0
"['7u6Gx54gVoqectnH929a5C', '6roHEyIYylBfbgDyOq7lGL']",01dA0fHaOJm35C7neX7hHh,195,False,6ZBUIslDKZTnYvq0rHMkfu,亡き王女の為のセプテット -管弦楽曲版-,0.188,0.319,-8.494,0.0378,0.794,0.807,0.0665,0.0397,133.0
"['7u6Gx54gVoqectnH929a5C', '6roHEyIYylBfbgDyOq7lGL']",01dA0fHaOJm35C7neX7hHh,300,False,0q8jOGRlozpdUDTvdl4VkI,東方弦奏響5 MIX,0.154,0.714,-8.762,0.0527,0.369,0.101,0.0526,0.119,160.0
"['7u6Gx54gVoqectnH929a5C', '4c6OtbCuKTN6Y8d5tznmwV']",0213XCLLSJzbnYmOd0YtaN,444,False,5ARidFSFxRtHDS1TeUPzCQ,ピアノソナタ第4番へ短調 Op.5-1 第1楽章 アレグロ・モデラート,0.338,0.206,-17.574,0.0376,0.992,0.899,0.167,0.402,130.0
"['7u6Gx54gVoqectnH929a5C', '4c6OtbCuKTN6Y8d5tznmwV']",0213XCLLSJzbnYmOd0YtaN,354,False,1YjWVDxmfPtS4wv3bpVziT,ピアノソナタ第4番へ短調 Op.5-1 第2楽章 ラルゴ,0.391,0.129,-17.276,0.0635,0.993,0.925,0.168,0.0859,74.0
"['7u6Gx54gVoqectnH929a5C', '4c6OtbCuKTN6Y8d5tznmwV']",0213XCLLSJzbnYmOd0YtaN,514,False,1yiSWzzbYaMzuPRc3gvM7p,ピアノソナタ第4番へ短調 Op.5-1 第3楽章 アレグロ・マ・ノン・トロッポ,0.385,0.234,-15.704,0.0377,0.99,0.905,0.103,0.188,82.0
"['7u6Gx54gVoqectnH929a5C', '4c6OtbCuKTN6Y8d5tznmwV']",0213XCLLSJzbnYmOd0YtaN,412,False,4Jpi0xDYRCm0PibZZM7egi,ピアノソナタ第5番ロ短調 Op.5-2 第1楽章 アレグロ,0.363,0.235,-16.436,0.043,0.991,0.882,0.202,0.13,131.0
"['7u6Gx54gVoqectnH929a5C', '4c6OtbCuKTN6Y8d5tznmwV']",0213XCLLSJzbnYmOd0YtaN,350,False,5wPVaBxUKytbKvDKVeyyaO,ピアノソナタ第5番ロ短調 Op.5-2 第2楽章 アダージョ・カンタービレ,0.442,0.18,-16.269,0.0385,0.995,0.924,0.108,0.29,77.0
"['7u6Gx54gVoqectnH929a5C', '4c6OtbCuKTN6Y8d5tznmwV']",0213XCLLSJzbnYmOd0YtaN,392,False,3lBzCtgi3u48ZlHg7L3D5R,ピアノソナタ第5番ロ短調 Op.5-2 第3楽章 スケルツォ(ヴィヴァーチェ),0.207,0.244,-16.191,0.0366,0.988,0.876,0.139,0.154,78.0
"['7u6Gx54gVoqectnH929a5C', '4c6OtbCuKTN6Y8d5tznmwV']",0213XCLLSJzbnYmOd0YtaN,474,False,6FX4AVAiL8ANsdakUrEFZG,ピアノソナタ第5番ロ短調 Op.5-2 第4楽章 ロンド(アレグロ・コン・ブリオ),0.317,0.226,-16.99,0.0404,0.99,0.903,0.104,0.334,88.0
['7wCjDgV6nqBsHguQXPAaIM'],02ddCx7vysOgMYWp92U9uE,153,False,3OYXCUOw5J1BhUxFiFzfr9,I'm On Fire,0.797,0.449,-17.125,0.0758,0.549,0.163,0.109,0.887,90.0
['7wCjDgV6nqBsHguQXPAaIM'],02ddCx7vysOgMYWp92U9uE,184,False,5o0JV9wnbGYDiyZlRM8ePE,Me and Them Brothers of Mine,0.66,0.271,-17.246,0.0349,0.402,0.00587,0.0842,0.628,108.0
['7wCjDgV6nqBsHguQXPAaIM'],02ddCx7vysOgMYWp92U9uE,206,False,4HYOFMpWw1hJVrypo32nfn,I Take My Comfort In You,0.873,0.391,-16.03,0.0338,0.557,0.0391,0.144,0.943,92.0
['7wCjDgV6nqBsHguQXPAaIM'],02ddCx7vysOgMYWp92U9uE,217,False,3RLrteyWzTg2HWx7Uv4sHk,Looking for Suzanne,0.74,0.446,-15.774,0.0309,0.318,0.594,0.149,0.953,114.0
['7wCjDgV6nqBsHguQXPAaIM'],02ddCx7vysOgMYWp92U9uE,271,False,1FYSCdZ6pEdYTh9dXDoc4L,Be Careful Who You Love,0.754,0.147,-15.678,0.0493,0.324,1.38e-06,0.0934,0.422,118.0
['7wCjDgV6nqBsHguQXPAaIM'],02ddCx7vysOgMYWp92U9uE,170,False,0ROLjEuk1hCfA1nlebrLaA,Sweet Mother Texas,0.419,0.144,-17.391,0.0429,0.866,3.72e-05,0.324,0.502,172.0
['7wCjDgV6nqBsHguQXPAaIM'],02ddCx7vysOgMYWp92U9uE,284,False,0Cg3HOLSISgKaDmw1ATjed,Living Legend,0.602,0.334,-17.645,0.0433,0.634,0.0209,0.0999,0.466,149.0
['7wCjDgV6nqBsHguQXPAaIM'],02ddCx7vysOgMYWp92U9uE,231,False,0ysTTtdP89vCHkTTAcSKDn,Hanging On,0.79,0.278,-16.452,0.0386,0.257,0.0192,0.0721,0.864,89.0
"['7wNkISK49lKeXuRaZcQVFe', '3PfJE6ebCbCHeuqO4BfNeA', '3YjLvhwK5zw7N5S5oX0DVl']",02qGLilW1yIsFaMGC82YJP,663,False,05PqUnQUmDtaDH6QDk3KFF,Symphony No. 8 in D Minor: I. Fantasia (Variazioni senza tema),0.18,0.167,-18.251,0.0406,0.726,0.892,0.485,0.0686,104.0
"['7wNkISK49lKeXuRaZcQVFe', '3PfJE6ebCbCHeuqO4BfNeA', '3YjLvhwK5zw7N5S5oX0DVl']",02qGLilW1yIsFaMGC82YJP,234,False,73TiKPUPevd0ySyFEslbGe,Symphony No. 8 in D Minor: II. Scherzo alla marcia (per stromenti a fiato),0.435,0.106,-20.552,0.0314,0.977,0.955,0.137,0.341,109.0
"['7wNkISK49lKeXuRaZcQVFe', '5IUjUmg3QrjjzFJu8G0Mtk', '3PfJE6ebCbCHeuqO4BfNeA', '3YjLvhwK5zw7N5S5oX0DVl']",02qGLilW1yIsFaMGC82YJP,483,False,6nWcW1o6Sw2IGoHDENWQ7q,Symphony No. 8 in D Minor: III. Cavatina (per stromenti ad arco),0.0989,0.0713,-26.357,0.0448,0.455,0.725,0.148,0.0371,89.0
"['7wNkISK49lKeXuRaZcQVFe', '3PfJE6ebCbCHeuqO4BfNeA', '3YjLvhwK5zw7N5S5oX0DVl']",02qGLilW1yIsFaMGC82YJP,308,False,1fnGGzXWYiKUVf00yiME8B,Symphony No. 8 in D Minor: IV. Toccata,0.248,0.236,-15.451,0.0346,0.606,0.771,0.073,0.188,142.0
"['7wNkISK49lKeXuRaZcQVFe', '3PfJE6ebCbCHeuqO4BfNeA', '3YjLvhwK5zw7N5S5oX0DVl']",02qGLilW1yIsFaMGC82YJP,386,False,6npCC8ukHWtV2IimJWXUWp,Partita for Double String Orchestra: I. Prelude. Andante tranquilo,0.0931,0.111,-18.141,0.0369,0.22,0.882,0.111,0.0873,77.0
"['7wNkISK49lKeXuRaZcQVFe', '3PfJE6ebCbCHeuqO4BfNeA', '3YjLvhwK5zw7N5S5oX0DVl']",02qGLilW1yIsFaMGC82YJP,264,False,4GvVBmYQJZTG5RtLwPQfFO,Partita for Double String Orchestra: II. Scherzo ostinato. Presto,0.119,0.254,-18.51,0.045,0.342,0.876,0.11,0.0628,83.0
"['7wNkISK49lKeXuRaZcQVFe', '3PfJE6ebCbCHeuqO4BfNeA', '3YjLvhwK5zw7N5S5oX0DVl']",02qGLilW1yIsFaMGC82YJP,262,False,0FtqlKCqRrEejB7gwBABpP,Partita for Double String Orchestra: III. Intermezzo (Homage to Henry Hall),0.186,0.0716,-22.064,0.0346,0.332,0.867,0.108,0.206,86.0
"['7wNkISK49lKeXuRaZcQVFe', '3PfJE6ebCbCHeuqO4BfNeA', '3YjLvhwK5zw7N5S5oX0DVl']",02qGLilW1yIsFaMGC82YJP,371,False,5QLc7X1x0iK7ID6y9iG4TJ,Partita for Double String Orchestra: IV. Fantasia. Allegro,0.248,0.338,-17.081,0.0504,0.245,0.869,0.106,0.153,120.0
['7xIfi0ePXzLGlYO5lFjnvu'],03fDCz8TaJXEuwdzI1SKri,263,False,0h6ErvyES6JqkZfcidxz3c,THEME FROM LUPIN Ⅲ '89,0.628,0.809,-11.524,0.0447,0.324,0.162,0.257,0.539,120.0
"['7xIfi0ePXzLGlYO5lFjnvu', '0IjUmzI0R5CcWUj0J8MiNR']",03fDCz8TaJXEuwdzI1SKri,294,False,1VPdsrAgwheM86YMGUJ6fZ,ENDLESS TWILIGHT feat. Akemi Keida,0.628,0.422,-15.567,0.0323,0.827,0.0031,0.0307,0.494,102.0
"['7xIfi0ePXzLGlYO5lFjnvu', '5X603Ekjh7LuRwFrIU4PQv']",03fDCz8TaJXEuwdzI1SKri,292,False,312TZL0vH0ncHzjOhw7D84,He's Gone feat. Michiko Kihara,0.661,0.326,-14.944,0.0288,0.499,0.00977,0.418,0.496,109.0
['7xIfi0ePXzLGlYO5lFjnvu'],03fDCz8TaJXEuwdzI1SKri,73,False,57ECQL3Eh3vvJq5WxzrX6R,JIGEN IN THE COUNTRYSIDE,0.463,0.266,-14.099,0.0373,0.693,0.188,0.0709,0.645,80.0
['7xIfi0ePXzLGlYO5lFjnvu'],03fDCz8TaJXEuwdzI1SKri,46,False,5G0O9ttH2YiteS6f38sT4p,GOEMON'S THEME,0.397,0.232,-16.824,0.035,0.876,0.00339,0.137,0.081,82.0
['7xIfi0ePXzLGlYO5lFjnvu'],03fDCz8TaJXEuwdzI1SKri,43,False,2BwGOXmSzwE1msQJaAEa1P,THEME FROM FUJIKO,0.528,0.493,-14.464,0.0308,0.0332,0.0728,0.0886,0.762,100.0
['7xIfi0ePXzLGlYO5lFjnvu'],03fDCz8TaJXEuwdzI1SKri,78,False,5QLoa1SIPAOraSUPNkasFs,THEME FROM CHIEKO [#2],0.601,0.617,-14.139,0.0438,0.36,0.081,0.172,0.799,110.0
"['7xIfi0ePXzLGlYO5lFjnvu', '1Rg9iAqvnL1sLNqO954YH0']",03fDCz8TaJXEuwdzI1SKri,272,False,1dYgQBcdg9VNHQNyLXVrhw,MIHATENU YUMEWO OIKAKETE feat. Ruiko Kurahashi,0.547,0.457,-13.234,0.0348,0.629,1.12e-05,0.135,0.415,130.0
"['7xIfi0ePXzLGlYO5lFjnvu', '2NmZjnTUfF6MFpkHcopO96']",03fDCz8TaJXEuwdzI1SKri,302,False,4GKr8RDQVtL2uciuMOaEvH,Golden Game feat. Hatsumi Shibata,0.438,0.437,-11.521,0.0328,0.241,3.71e-06,0.126,0.351,87.0
"['7xIfi0ePXzLGlYO5lFjnvu', '7uLy23zxbkBdDqQ4LBXFoG']",03fDCz8TaJXEuwdzI1SKri,199,False,5SzyNEF5tHqFwb7fv2gr5r,SEXY ADVENTURE feat. Yusuke Nakamura,0.613,0.776,-10.569,0.0719,0.146,2.83e-06,0.0745,0.833,171.0
['7xIfi0ePXzLGlYO5lFjnvu'],03fDCz8TaJXEuwdzI1SKri,147,False,1xkIFnTpyKclJdokSGxjwi,IN HER ARMS THE STATUE OF LIBERTY,0.201,0.336,-14.946,0.037,0.852,0.34,0.151,0.236,135.0
['7xIfi0ePXzLGlYO5lFjnvu'],03fDCz8TaJXEuwdzI1SKri,106,False,5CnZtn65UI0I3szUgVmqPn,LUPIN VS SCOTLAND YARD,0.587,0.675,-13.708,0.16,0.27,0.0459,0.154,0.501,148.0
['7xIfi0ePXzLGlYO5lFjnvu'],03fDCz8TaJXEuwdzI1SKri,143,False,6X4HdEF49wzfN8bFTKtrEo,TROPICAL SAILING,0.616,0.443,-14.584,0.0405,0.616,0.693,0.0943,0.514,119.0
['7xIfi0ePXzLGlYO5lFjnvu'],03fDCz8TaJXEuwdzI1SKri,143,False,4HVFa4OiVmTwj2tB5tSkzK,ROUGE SHADOW FALLS ON THE GOLDEN GATE,0.318,0.362,-15.702,0.0286,0.598,0.0967,0.0729,0.534,168.0
"['7xIfi0ePXzLGlYO5lFjnvu', '1BxT0oNVOZFxko5lWUIn62']",03fDCz8TaJXEuwdzI1SKri,227,False,6gDtR47j0VOyB4vIel3s9k,FAIRY NIGHT feat. Sonia Rosa,0.603,0.458,-12.486,0.0371,0.645,0.00141,0.124,0.667,82.0
['7xIfi0ePXzLGlYO5lFjnvu'],04aZ1E2ddFzD7dwoJDfMIB,198,False,3Zl5Js9lR9L4g0g9H6OW72,YUUGEKISOUSAHAN [M-2],0.691,0.316,-18.631,0.05,0.0129,0.171,0.0559,0.948,118.0
['7xIfi0ePXzLGlYO5lFjnvu'],04aZ1E2ddFzD7dwoJDfMIB,183,False,3m2pClH5Ci5zosJb7fW8nb,YUUGEKISOUSAHAN [M-2B (ⅥKABUSE)],0.749,0.425,-16.081,0.0475,0.00629,0.265,0.0816,0.915,130.0
['7xIfi0ePXzLGlYO5lFjnvu'],04aZ1E2ddFzD7dwoJDfMIB,103,False,4wfa6QReJX2nKCJdY67j23,Crime Connection [M-13T2],0.569,0.112,-24.776,0.0393,0.116,6.2e-06,0.101,0.359,129.0
['7xIfi0ePXzLGlYO5lFjnvu'],04aZ1E2ddFzD7dwoJDfMIB,132,False,0idOeVd8nEp34EoeDbl2D5,Crime Connection [M-12],0.314,0.164,-24.52,0.0357,0.341,0.00646,0.117,0.0592,91.0
['7xIfi0ePXzLGlYO5lFjnvu'],04aZ1E2ddFzD7dwoJDfMIB,111,False,7uxIaBtWN1VgIWkbtcuiXA,Crime Connection [M-13B],0.729,0.0733,-25.312,0.0445,0.248,0.00164,0.0997,0.23,103.0
['7xIfi0ePXzLGlYO5lFjnvu'],04aZ1E2ddFzD7dwoJDfMIB,132,False,0HYLw5ER8JFg5u1kU6YTc9,Misty Twilight [M-10],0.595,0.268,-21.274,0.0295,0.471,0.139,0.12,0.696,128.0
['7xIfi0ePXzLGlYO5lFjnvu'],04aZ1E2ddFzD7dwoJDfMIB,193,False,3iRssvZ7xk28SKaWh0HGqs,“A Port Town Illumination”-Yakei-VariationⅠ [M-4B (Ⅵ KABUSE)],0.307,0.137,-20.989,0.0351,0.276,0.00396,0.147,0.126,116.0
['7xIfi0ePXzLGlYO5lFjnvu'],04aZ1E2ddFzD7dwoJDfMIB,215,False,4OS5EDsypKdkmqGzYLmell,Theme From “The Great Chase” DAITSUISEKINO THEME VariationⅠ [THEME BG (SLOW TEMPO)],0.613,0.115,-21.124,0.0359,0.208,0.653,0.0759,0.652,148.0
['7xIfi0ePXzLGlYO5lFjnvu'],04aZ1E2ddFzD7dwoJDfMIB,284,False,5tmxdvsTcIh2KijPtyYupx,TOUBOUSYANOKAGE Illusion Variation [M-3],0.736,0.111,-22.384,0.0432,0.111,0.259,0.11,0.34,124.0
['7xIfi0ePXzLGlYO5lFjnvu'],04aZ1E2ddFzD7dwoJDfMIB,285,False,15CCABDlSnwAewEIsTCNFx,TOUBOUSYANOKAGE Illusion Variation [M-3 (Ⅵ KABUSE)],0.642,0.138,-20.282,0.0409,0.0435,0.0894,0.0961,0.337,124.0
['7xIfi0ePXzLGlYO5lFjnvu'],04aZ1E2ddFzD7dwoJDfMIB,158,False,4evKfxCCYolZcD6nGa8dOB,UREI WO HIMETE~“The Solitarly Man In The Twilight Time-TASOGARE HA OTOKO NO KAORI-” Variation [THEME 2 NO IV],0.219,0.102,-24.643,0.0387,0.658,0.000151,0.351,0.131,100.0
['7xIfi0ePXzLGlYO5lFjnvu'],04aZ1E2ddFzD7dwoJDfMIB,163,False,0jNZdtADBKSbrMGYN3gZfT,UREI WO HIMETE~“The Solitarly Man In The Twilight Time-TASOGARE HA OTOKO NO KAORI-” Variation THEME 2VC (flute),0.139,0.0292,-29.302,0.0422,0.912,0.94,0.107,0.113,175.0
['7xIfi0ePXzLGlYO5lFjnvu'],04aZ1E2ddFzD7dwoJDfMIB,159,False,5iFOxAcr16xGU7uUu0GnSL,Midnight in Yokohama [M-14],0.295,0.0838,-23.31,0.0369,0.848,0.577,0.108,0.29,161.0
['7xIfi0ePXzLGlYO5lFjnvu'],04aZ1E2ddFzD7dwoJDfMIB,156,False,2rdKIldNZF06CSFgZevWBt,“A Port Town Illmination”-YAKEI- VariationⅡ [M-4],0.338,0.198,-17.268,0.0322,0.272,0.0145,0.237,0.318,144.0
['7xIfi0ePXzLGlYO5lFjnvu'],04aZ1E2ddFzD7dwoJDfMIB,219,False,5HUsdCZPrn0v1FFfdHR88c,Theme From “The Great Chase” DAITSUISEKINO THEME VariationⅡ [THEME BG (SLOW TEMPO) FlIRI],0.514,0.206,-19.321,0.033,0.349,0.581,0.0777,0.581,143.0
['7xIfi0ePXzLGlYO5lFjnvu'],04aZ1E2ddFzD7dwoJDfMIB,171,False,3IEoVsbS6n1EwRaj8yuHDG,Theme From “The Great Chase” DAITSUISEKINO THEME VariationⅡ [THEME BG],0.365,0.545,-16.215,0.0335,0.0583,0.000228,0.216,0.928,123.0
['7xIfi0ePXzLGlYO5lFjnvu'],04aZ1E2ddFzD7dwoJDfMIB,198,False,1fRLqjBvFKaqHW36fAJZSR,Super Formation [M-2 (Ⅵ KABUSE)],0.657,0.343,-16.869,0.0559,0.0107,0.085,0.0471,0.915,118.0
